Code;Territoire;Commune;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
21017A01-;COIN DU BALAI;Watermael-Boitsfort;7,6;7,6;7,6;7,6;7,6;7;7;7;7;7;10,4;10,4;10,4;10,4;10,4;8,4;8,4;8,4;8,4;8,4;6,2;6,2;6,2;6,2;6,2;8,4;8,4;8,4;8,4;8,4;4,8;4,8;4,8;4,8;4,8;12;12;12;12;12;0;0;0;0;0;10,6;10,6;10,6;10,6;10,6;9,8;9,8;9,8;9,8;9,8;9,6;9,6;9,6;9,6;9,6;9,4;9,4;9,4;9,4;9,4;8,2;8,2;8,2;8,2;8,2;5,4;5,4;5,4;5,4;5,4;4,6;4,6;4,6;4,6;4,6;3,2;3,2;3,2;3,2;3,2;2;2;2;2;2;0,200;0,2;0,2;0,2;0,2;0,17704918;0,17704918;0,17704918;0,17704918;0,17704918
21017A12-;LE LOGIS-NORD;Watermael-Boitsfort;8,6;8,6;8,6;8,6;8,6;14,2;14,2;14,2;14,2;14,2;20;20;20;20;20;16;16;16;16;16;13,4;13,4;13,4;13,4;13,4;8,6;8,6;8,6;8,6;8,6;8,4;8,4;8,4;8,4;8,4;10;10;10;10;10;15;15;15;15;15;17,4;17,4;17,4;17,4;17,4;21,6;21,6;21,6;21,6;21,6;18,8;18,8;18,8;18,8;18,8;18;18;18;18;18;14,4;14,4;14,4;14,4;14,4;13,4;13,4;13,4;13,4;13,4;12,4;12,4;12,4;12,4;12,4;9,4;9,4;9,4;9,4;9,4;5,6;5,6;5,6;5,6;5,6;2,600;2,6;2,6;2,6;2,6;0,531147541;0,531147541;0,531147541;0,531147541;0,531147541
21017A08-;SOUVERAIN-EST;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A13-;BOULEAUX;Watermael-Boitsfort;5,8;5,8;5,8;5,8;5,8;7,4;7,4;7,4;7,4;7,4;6,6;6,6;6,6;6,6;6,6;6,4;6,4;6,4;6,4;6,4;7,4;7,4;7,4;7,4;7,4;6,6;6,6;6,6;6,6;6,6;6;6;6;6;6;7,6;7,6;7,6;7,6;7,6;0;0;0;0;0;7;7;7;7;7;8,4;8,4;8,4;8,4;8,4;8,6;8,6;8,6;8,6;8,6;9,2;9,2;9,2;9,2;9,2;5,8;5,8;5,8;5,8;5,8;5,6;5,6;5,6;5,6;5,6;3,8;3,8;3,8;3,8;3,8;1,8;1,8;1,8;1,8;1,8;3,4;3,4;3,4;3,4;3,4;1,400;1,4;1,4;1,4;1,4;0;0;0;0;0
21017A212;AVENUE DE LA TENDERIE;Watermael-Boitsfort;5,4;5,4;5,4;5,4;5,4;8,4;8,4;8,4;8,4;8,4;9,2;9,2;9,2;9,2;9,2;11,8;11,8;11,8;11,8;11,8;10,2;10,2;10,2;10,2;10,2;9,4;9,4;9,4;9,4;9,4;9,8;9,8;9,8;9,8;9,8;9,2;9,2;9,2;9,2;9,2;0;0;0;0;0;15,4;15,4;15,4;15,4;15,4;11,6;11,6;11,6;11,6;11,6;11,2;11,2;11,2;11,2;11,2;11;11;11;11;11;15,2;15,2;15,2;15,2;15,2;12,4;12,4;12,4;12,4;12,4;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,6;5;5;5;5;5;1,800;1,8;1,8;1,8;1,8;0,531147541;0,531147541;0,531147541;0,531147541;0,531147541
21017A000;CENTRE DE BOITSFORT;Watermael-Boitsfort;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,4;6,4;6,4;6,4;6,4;7;7;7;7;7;7,8;7,8;7,8;7,8;7,8;10,2;10,2;10,2;10,2;10,2;11,2;11,2;11,2;11,2;11,2;8,2;8,2;8,2;8,2;8,2;0;0;0;0;0;9,4;9,4;9,4;9,4;9,4;9,2;9,2;9,2;9,2;9,2;8,6;8,6;8,6;8,6;8,6;6,4;6,4;6,4;6,4;6,4;3,8;3,8;3,8;3,8;3,8;4,6;4,6;4,6;4,6;4,6;2,2;2,2;2,2;2,2;2,2;2,4;2,4;2,4;2,4;2,4;1;1;1;1;1;0,400;0,4;0,4;0,4;0,4;0,17704918;0,17704918;0,17704918;0,17704918;0,17704918
21017A09-;FORET DE SOIGNES;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A451;FUTAIE;Watermael-Boitsfort;8,6;8,6;8,6;8,6;8,6;7;7;7;7;7;8,4;8,4;8,4;8,4;8,4;11,2;11,2;11,2;11,2;11,2;8,2;8,2;8,2;8,2;8,2;8,4;8,4;8,4;8,4;8,4;10,2;10,2;10,2;10,2;10,2;5,6;5,6;5,6;5,6;5,6;0;0;0;0;0;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;8,6;8,6;8,6;8,6;8,6;7,2;7,2;7,2;7,2;7,2;5,4;5,4;5,4;5,4;5,4;6;6;6;6;6;4,2;4,2;4,2;4,2;4,2;3,8;3,8;3,8;3,8;3,8;5,2;5,2;5,2;5,2;5,2;2,800;2,8;2,8;2,8;2,8;1,239344262;1,239344262;1,239344262;1,239344262;1,239344262
21017A472;ZONING DE BUREAUX-NORD;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A374;ZONING DE BUREAUX-SUD;Watermael-Boitsfort;0;0;0;0;0;0,2;0,2;0,2;0,2;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,2;0,2;0,2;0,2;0;0;0;0;0;0,4;0,4;0,4;0,4;0,4;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;0,8;2;2;2;2;2;3,2;3,2;3,2;3,2;3,2;4,6;4,6;4,6;4,6;4,6;2,6;2,6;2,6;2,6;2,6;3,4;3,4;3,4;3,4;3,4;3;3;3;3;3;4,600;4,6;4,6;4,6;4,6;0,708196721;0,708196721;0,708196721;0,708196721;0,708196721
21017A041;DREVE DU DUC;Watermael-Boitsfort;3,8;3,8;3,8;3,8;3,8;5,8;5,8;5,8;5,8;5,8;5;5;5;5;5;7,4;7,4;7,4;7,4;7,4;4,6;4,6;4,6;4,6;4,6;5,2;5,2;5,2;5,2;5,2;5;5;5;5;5;6,8;6,8;6,8;6,8;6,8;0;0;0;0;0;6,2;6,2;6,2;6,2;6,2;8,2;8,2;8,2;8,2;8,2;5,4;5,4;5,4;5,4;5,4;4,2;4,2;4,2;4,2;4,2;3,4;3,4;3,4;3,4;3,4;4,8;4,8;4,8;4,8;4,8;3,4;3,4;3,4;3,4;3,4;2,2;2,2;2,2;2,2;2,2;1;1;1;1;1;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21017A031;AVENUE DELLEUR;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A312;CLOS DES CHENES;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A323;DREVE DES TUMULI;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A393;ETANGS DE BOITSFORT;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A382;FORESTERIE;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21018A20-;GEORGES HENRI (AVENUE);Woluwe Saint-Lambert;19,6;19,6;19,6;19,6;19,6;20,8;20,8;20,8;20,8;20,8;17,6;17,6;17,6;17,6;17,6;13,8;13,8;13,8;13,8;13,8;22,4;22,4;22,4;22,4;22,4;42,4;42,4;42,4;42,4;42,4;32,4;32,4;32,4;32,4;32,4;30,8;30,8;30,8;30,8;30,8;24,2;24,2;24,2;24,2;24,2;23,8;23,8;23,8;23,8;23,8;17,8;17,8;17,8;17,8;17,8;20,8;20,8;20,8;20,8;20,8;14,6;14,6;14,6;14,6;14,6;12;12;12;12;12;9,4;9,4;9,4;9,4;9,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;3,4;3,4;3,4;3,4;3,4;1,400;1,4;1,4;1,4;1,4;0,18902439;0,18902439;0,18902439;0,18902439;0,18902439
21018A72-;ROGATIONS;Woluwe Saint-Lambert;11,8;11,8;11,8;11,8;11,8;11,4;11,4;11,4;11,4;11,4;13;13;13;13;13;11;11;11;11;11;25,4;25,4;25,4;25,4;25,4;31,4;31,4;31,4;31,4;31,4;19;19;19;19;19;18,8;18,8;18,8;18,8;18,8;19,8;19,8;19,8;19,8;19,8;15;15;15;15;15;14,8;14,8;14,8;14,8;14,8;13,8;13,8;13,8;13,8;13,8;13;13;13;13;13;9,6;9,6;9,6;9,6;9,6;7,6;7,6;7,6;7,6;7,6;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;3,2;3,2;3,2;3,2;3,2;0,800;0,8;0,8;0,8;0,8;0,18902439;0,18902439;0,18902439;0,18902439;0,18902439
21018A21-;DE BROQUEVILLE (AVENUE)-NORD;Woluwe Saint-Lambert;16;16;16;16;16;16,2;16,2;16,2;16,2;16,2;14,4;14,4;14,4;14,4;14,4;15;15;15;15;15;20,6;20,6;20,6;20,6;20,6;31;31;31;31;31;25,8;25,8;25,8;25,8;25,8;26,2;26,2;26,2;26,2;26,2;25;25;25;25;25;22;22;22;22;22;19,6;19,6;19,6;19,6;19,6;19,2;19,2;19,2;19,2;19,2;15;15;15;15;15;15;15;15;15;15;19,4;19,4;19,4;19,4;19,4;12,8;12,8;12,8;12,8;12,8;10,4;10,4;10,4;10,4;10,4;10;10;10;10;10;8,600;8,6;8,6;8,6;8,6;3,780487805;3,780487805;3,780487805;3,780487805;3,780487805
21018A35-;HOF TEN BERG-NORD;Woluwe Saint-Lambert;4;4;4;4;4;7,8;7,8;7,8;7,8;7,8;10,4;10,4;10,4;10,4;10,4;6,8;6,8;6,8;6,8;6,8;8,2;8,2;8,2;8,2;8,2;5,6;5,6;5,6;5,6;5,6;4;4;4;4;4;5,8;5,8;5,8;5,8;5,8;0;0;0;0;0;10,2;10,2;10,2;10,2;10,2;13;13;13;13;13;8,2;8,2;8,2;8,2;8,2;5,8;5,8;5,8;5,8;5,8;4;4;4;4;4;5;5;5;5;5;4,2;4,2;4,2;4,2;4,2;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;0,200;0,2;0,2;0,2;0,2;0,18902439;0,18902439;0,18902439;0,18902439;0,18902439
21018A34-;HOF TEN BERG-SUD;Woluwe Saint-Lambert;5,8;5,8;5,8;5,8;5,8;9;9;9;9;9;5,6;5,6;5,6;5,6;5,6;8,2;8,2;8,2;8,2;8,2;4,6;4,6;4,6;4,6;4,6;6,4;6,4;6,4;6,4;6,4;5,6;5,6;5,6;5,6;5,6;7,4;7,4;7,4;7,4;7,4;0;0;0;0;0;7,2;7,2;7,2;7,2;7,2;8,8;8,8;8,8;8,8;8,8;7,6;7,6;7,6;7,6;7,6;6,2;6,2;6,2;6,2;6,2;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;5,4;5,4;5,4;5,4;5,4;2,8;2,8;2,8;2,8;2,8;1,4;1,4;1,4;1,4;1,4;1,200;1,2;1,2;1,2;1,2;0,37804878;0,37804878;0,37804878;0,37804878;0,37804878
21018A32-;CLOS DES PEUPLIERS;Woluwe Saint-Lambert;1,6;1,6;1,6;1,6;1,6;4;4;4;4;4;1,8;1,8;1,8;1,8;1,8;2,8;2,8;2,8;2,8;2,8;2,6;2,6;2,6;2,6;2,6;1,4;1,4;1,4;1,4;1,4;1,6;1,6;1,6;1,6;1,6;2,6;2,6;2,6;2,6;2,6;0;0;0;0;0;3;3;3;3;3;4,4;4,4;4,4;4,4;4,4;3,6;3,6;3,6;3,6;3,6;3,2;3,2;3,2;3,2;3,2;2,6;2,6;2,6;2,6;2,6;2,4;2,4;2,4;2,4;2,4;0,6;0,6;0,6;0,6;0,6;2;2;2;2;2;0,2;0,2;0,2;0,2;0,2;0,400;0,4;0,4;0,4;0,4;0,37804878;0,37804878;0,37804878;0,37804878;0,37804878
21018A311;PARC SCHUMAN;Woluwe Saint-Lambert;12,2;12,2;12,2;12,2;12,2;9,6;9,6;9,6;9,6;9,6;9,8;9,8;9,8;9,8;9,8;6,2;6,2;6,2;6,2;6,2;9;9;9;9;9;23,8;23,8;23,8;23,8;23,8;22,8;22,8;22,8;22,8;22,8;18,4;18,4;18,4;18,4;18,4;16;16;16;16;16;14,8;14,8;14,8;14,8;14,8;15,4;15,4;15,4;15,4;15,4;12,6;12,6;12,6;12,6;12,6;16,8;16,8;16,8;16,8;16,8;14,6;14,6;14,6;14,6;14,6;19;19;19;19;19;13;13;13;13;13;11,4;11,4;11,4;11,4;11,4;8,4;8,4;8,4;8,4;8,4;2,600;2,6;2,6;2,6;2,6;0,567073171;0,567073171;0,567073171;0,567073171;0,567073171
21018A33-;NEERVELD;Woluwe Saint-Lambert;9,8;9,8;9,8;9,8;9,8;10,4;10,4;10,4;10,4;10,4;11,6;11,6;11,6;11,6;11,6;6,8;6,8;6,8;6,8;6,8;7,2;7,2;7,2;7,2;7,2;16,6;16,6;16,6;16,6;16,6;18;18;18;18;18;15;15;15;15;15;15,8;15,8;15,8;15,8;15,8;12,4;12,4;12,4;12,4;12,4;15;15;15;15;15;13,6;13,6;13,6;13,6;13,6;14,4;14,4;14,4;14,4;14,4;16,6;16,6;16,6;16,6;16,6;15,4;15,4;15,4;15,4;15,4;11,4;11,4;11,4;11,4;11,4;9,8;9,8;9,8;9,8;9,8;10,8;10,8;10,8;10,8;10,8;6,000;6;6;6;6;2,646341463;2,646341463;2,646341463;2,646341463;2,646341463
21018A22-;DE BROQUEVILLE (AVENUE)-SUD;Woluwe Saint-Lambert;9,8;9,8;9,8;9,8;9,8;10;10;10;10;10;8,6;8,6;8,6;8,6;8,6;7,2;7,2;7,2;7,2;7,2;9,6;9,6;9,6;9,6;9,6;21,8;21,8;21,8;21,8;21,8;13,8;13,8;13,8;13,8;13,8;17,2;17,2;17,2;17,2;17,2;0;0;0;0;0;13,8;13,8;13,8;13,8;13,8;12,8;12,8;12,8;12,8;12,8;12,8;12,8;12,8;12,8;12,8;7,8;7,8;7,8;7,8;7,8;7;7;7;7;7;6,6;6,6;6,6;6,6;6,6;7,8;7,8;7,8;7,8;7,8;4,6;4,6;4,6;4,6;4,6;3,6;3,6;3,6;3,6;3,6;2,400;2,4;2,4;2,4;2,4;0,945121951;0,945121951;0,945121951;0,945121951;0,945121951
21018A512;QUARTIER DES PEINTRES;Woluwe Saint-Lambert;10,8;10,8;10,8;10,8;10,8;7,2;7,2;7,2;7,2;7,2;7;7;7;7;7;9;9;9;9;9;11,6;11,6;11,6;11,6;11,6;15;15;15;15;15;15,8;15,8;15,8;15,8;15,8;16;16;16;16;16;0;0;0;0;0;12,2;12,2;12,2;12,2;12,2;11,6;11,6;11,6;11,6;11,6;12,2;12,2;12,2;12,2;12,2;9,8;9,8;9,8;9,8;9,8;7,6;7,6;7,6;7,6;7,6;8,6;8,6;8,6;8,6;8,6;4,6;4,6;4,6;4,6;4,6;2,8;2,8;2,8;2,8;2,8;3;3;3;3;3;2,400;2,4;2,4;2,4;2,4;0,567073171;0,567073171;0,567073171;0,567073171;0,567073171
21018A031;ABELOOS;Woluwe Saint-Lambert;9,8;9,8;9,8;9,8;9,8;7,8;7,8;7,8;7,8;7,8;6,6;6,6;6,6;6,6;6,6;6,2;6,2;6,2;6,2;6,2;8,2;8,2;8,2;8,2;8,2;12,2;12,2;12,2;12,2;12,2;13,4;13,4;13,4;13,4;13,4;11,4;11,4;11,4;11,4;11,4;0;0;0;0;0;10;10;10;10;10;13,4;13,4;13,4;13,4;13,4;10,4;10,4;10,4;10,4;10,4;8,6;8,6;8,6;8,6;8,6;9,4;9,4;9,4;9,4;9,4;8,8;8,8;8,8;8,8;8,8;6,4;6,4;6,4;6,4;6,4;9;9;9;9;9;5,8;5,8;5,8;5,8;5,8;3,600;3,6;3,6;3,6;3,6;0,945121951;0,945121951;0,945121951;0,945121951;0,945121951
21018A04-;BEETEPUT;Woluwe Saint-Lambert;10,8;10,8;10,8;10,8;10,8;13;13;13;13;13;8,6;8,6;8,6;8,6;8,6;7,6;7,6;7,6;7,6;7,6;11,8;11,8;11,8;11,8;11,8;17,6;17,6;17,6;17,6;17,6;16,6;16,6;16,6;16,6;16,6;17,6;17,6;17,6;17,6;17,6;0;0;0;0;0;13,6;13,6;13,6;13,6;13,6;14,2;14,2;14,2;14,2;14,2;12,4;12,4;12,4;12,4;12,4;9,8;9,8;9,8;9,8;9,8;6,8;6,8;6,8;6,8;6,8;10,2;10,2;10,2;10,2;10,2;4,6;4,6;4,6;4,6;4,6;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;1,600;1,6;1,6;1,6;1,6;0,18902439;0,18902439;0,18902439;0,18902439;0,18902439
21018A02-;SLEGERS (AVENUE);Woluwe Saint-Lambert;7;7;7;7;7;5,6;5,6;5,6;5,6;5,6;7;7;7;7;7;6,6;6,6;6,6;6,6;6,6;6,8;6,8;6,8;6,8;6,8;10;10;10;10;10;9;9;9;9;9;11,4;11,4;11,4;11,4;11,4;0;0;0;0;0;9,8;9,8;9,8;9,8;9,8;10,4;10,4;10,4;10,4;10,4;10,4;10,4;10,4;10,4;10,4;7;7;7;7;7;7,4;7,4;7,4;7,4;7,4;6,4;6,4;6,4;6,4;6,4;3,4;3,4;3,4;3,4;3,4;3,8;3,8;3,8;3,8;3,8;4,2;4,2;4,2;4,2;4,2;1,400;1,4;1,4;1,4;1,4;0,567073171;0,567073171;0,567073171;0,567073171;0,567073171
21018A37-;COMMUNAUTES;Woluwe Saint-Lambert;2,2;2,2;2,2;2,2;2,2;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,4;1,8;1,8;1,8;1,8;1,8;1,2;1,2;1,2;1,2;1,2;3,2;3,2;3,2;3,2;3,2;3,4;3,4;3,4;3,4;3,4;3,2;3,2;3,2;3,2;3,2;0;0;0;0;0;2,2;2,2;2,2;2,2;2,2;3,4;3,4;3,4;3,4;3,4;2,4;2,4;2,4;2,4;2,4;0,8;0,8;0,8;0,8;0,8;0,6;0,6;0,6;0,6;0,6;0,4;0,4;0,4;0,4;0,4;0,8;0,8;0,8;0,8;0,8;1,4;1,4;1,4;1,4;1,4;2,4;2,4;2,4;2,4;2,4;2,600;2,6;2,6;2,6;2,6;1,134146341;1,134146341;1,134146341;1,134146341;1,134146341
21018A63-;CONSTELLATIONS;Woluwe Saint-Lambert;10,4;10,4;10,4;10,4;10,4;15;15;15;15;15;12,6;12,6;12,6;12,6;12,6;10,2;10,2;10,2;10,2;10,2;7;7;7;7;7;6,4;6,4;6,4;6,4;6,4;7,8;7,8;7,8;7,8;7,8;12,6;12,6;12,6;12,6;12,6;0;0;0;0;0;14,2;14,2;14,2;14,2;14,2;11;11;11;11;11;10,8;10,8;10,8;10,8;10,8;12,2;12,2;12,2;12,2;12,2;11,6;11,6;11,6;11,6;11,6;9,6;9,6;9,6;9,6;9,6;5,6;5,6;5,6;5,6;5,6;6;6;6;6;6;10,2;10,2;10,2;10,2;10,2;8,000;8;8;8;8;2,079268293;2,079268293;2,079268293;2,079268293;2,079268293
21018A05-;DRIES;Woluwe Saint-Lambert;7,4;7,4;7,4;7,4;7,4;6,2;6,2;6,2;6,2;6,2;5,8;5,8;5,8;5,8;5,8;5;5;5;5;5;7,4;7,4;7,4;7,4;7,4;9,6;9,6;9,6;9,6;9,6;7,2;7,2;7,2;7,2;7,2;8,6;8,6;8,6;8,6;8,6;0;0;0;0;0;8,4;8,4;8,4;8,4;8,4;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,8;8,8;8,8;8,8;8,8;6,4;6,4;6,4;6,4;6,4;7;7;7;7;7;2,8;2,8;2,8;2,8;2,8;3;3;3;3;3;3;3;3;3;3;0,400;0,4;0,4;0,4;0,4;0,37804878;0,37804878;0,37804878;0,37804878;0,37804878
21018A61-;HEYDENBERG-EST;Woluwe Saint-Lambert;14;14;14;14;14;12,8;12,8;12,8;12,8;12,8;11,6;11,6;11,6;11,6;11,6;10,4;10,4;10,4;10,4;10,4;10,8;10,8;10,8;10,8;10,8;15,2;15,2;15,2;15,2;15,2;15,4;15,4;15,4;15,4;15,4;13,6;13,6;13,6;13,6;13,6;0;0;0;0;0;16;16;16;16;16;11,4;11,4;11,4;11,4;11,4;13,6;13,6;13,6;13,6;13,6;10,4;10,4;10,4;10,4;10,4;11,4;11,4;11,4;11,4;11,4;8,6;8,6;8,6;8,6;8,6;8,4;8,4;8,4;8,4;8,4;5,8;5,8;5,8;5,8;5,8;4,2;4,2;4,2;4,2;4,2;1,600;1,6;1,6;1,6;1,6;0,756097561;0,756097561;0,756097561;0,756097561;0,756097561
21018A62-;HEYDENBERG-OUEST;Woluwe Saint-Lambert;21;21;21;21;21;22,4;22,4;22,4;22,4;22,4;19,6;19,6;19,6;19,6;19,6;13,6;13,6;13,6;13,6;13,6;16,6;16,6;16,6;16,6;16,6;29,8;29,8;29,8;29,8;29,8;35;35;35;35;35;28,2;28,2;28,2;28,2;28,2;23,4;23,4;23,4;23,4;23,4;25,8;25,8;25,8;25,8;25,8;23,8;23,8;23,8;23,8;23,8;20,2;20,2;20,2;20,2;20,2;16,4;16,4;16,4;16,4;16,4;19,8;19,8;19,8;19,8;19,8;16,4;16,4;16,4;16,4;16,4;14,8;14,8;14,8;14,8;14,8;11;11;11;11;11;6,6;6,6;6,6;6,6;6,6;3,600;3,6;3,6;3,6;3,6;1,512195122;1,512195122;1,512195122;1,512195122;1,512195122
21018A24-;LAMBEAU (AVENUE);Woluwe Saint-Lambert;9,2;9,2;9,2;9,2;9,2;14,4;14,4;14,4;14,4;14,4;10,6;10,6;10,6;10,6;10,6;12;12;12;12;12;17;17;17;17;17;23,6;23,6;23,6;23,6;23,6;13,4;13,4;13,4;13,4;13,4;14,8;14,8;14,8;14,8;14,8;15,4;15,4;15,4;15,4;15,4;18,2;18,2;18,2;18,2;18,2;14,2;14,2;14,2;14,2;14,2;16,2;16,2;16,2;16,2;16,2;12,6;12,6;12,6;12,6;12,6;11,8;11,8;11,8;11,8;11,8;9;9;9;9;9;6;6;6;6;6;5,4;5,4;5,4;5,4;5,4;4,6;4,6;4,6;4,6;4,6;1,000;1;1;1;1;0,378048781;0,378048781;0,378048781;0,378048781;0,378048781
21018A09-;RASANTE;Woluwe Saint-Lambert;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,2;1,2;1,2;1,2;1,2;1;1;1;1;1;0,6;0,6;0,6;0,6;0,6;1,6;1,6;1,6;1,6;1,6;0;0;0;0;0;2;2;2;2;2;1,4;1,4;1,4;1,4;1,4;2,6;2,6;2,6;2,6;2,6;0,8;0,8;0,8;0,8;0,8;2;2;2;2;2;2,2;2,2;2,2;2,2;2,2;1,8;1,8;1,8;1,8;1,8;1;1;1;1;1;2,4;2,4;2,4;2,4;2,4;0,800;0,8;0,8;0,8;0,8;0,37804878;0,37804878;0,37804878;0,37804878;0,37804878
21018A30-;SAINTE-FAMILLE;Woluwe Saint-Lambert;7,2;7,2;7,2;7,2;7,2;8,4;8,4;8,4;8,4;8,4;7,2;7,2;7,2;7,2;7,2;4,6;4,6;4,6;4,6;4,6;6,6;6,6;6,6;6,6;6,6;11,8;11,8;11,8;11,8;11,8;10,4;10,4;10,4;10,4;10,4;10,4;10,4;10,4;10,4;10,4;0;0;0;0;0;8,2;8,2;8,2;8,2;8,2;7,8;7,8;7,8;7,8;7,8;7,6;7,6;7,6;7,6;7,6;6,4;6,4;6,4;6,4;6,4;7,8;7,8;7,8;7,8;7,8;6;6;6;6;6;4,8;4,8;4,8;4,8;4,8;6,6;6,6;6,6;6,6;6,6;2,6;2,6;2,6;2,6;2,6;3,200;3,2;3,2;3,2;3,2;0,18902439;0,18902439;0,18902439;0,18902439;0,18902439
