Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Distance en km;Sum of Compte;Bxl / hors bxl logement;Lieu logement;Code postal logement;Code INS logement;Code INS Arrondissement logement
1000;BRUXELLES;Homme;27;1050;IXELLES;21009;21000;8;7;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;27;1060;SAINT-GILLES;21013;21000;7;2;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;27;1070;ANDERLECHT;21001;21000;9;2;Brussels;ANDERLECHT;1070;21001;21000
1000;BRUXELLES;Homme;27;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;3;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;27;1081;KOEKELBERG;21011;21000;5;3;Brussels;KOEKELBERG;1081;21011;21000
1000;BRUXELLES;Homme;27;1082;BERCHEM SAINTE-AGATHE;21003;21000;7;2;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000
1000;BRUXELLES;Homme;27;1090;JETTE;21010;21000;4;4;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Homme;27;1160;AUDERGHEM;21002;21000;10;3;Brussels;AUDERGHEM;1160;21002;21000
1000;BRUXELLES;Homme;27;1170;WATERMAEL-BOITSFORT;21017;21000;11;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1000;BRUXELLES;Homme;27;1180;UCCLE;21016;21000;11;3;Brussels;UCCLE;1180;21016;21000
1000;BRUXELLES;Homme;27;1190;FOREST;21007;21000;9;2;Brussels;FOREST;1190;21007;21000
1000;BRUXELLES;Homme;27;1200;WOLUWE SAINT-LAMBERT;21018;21000;6;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1000;BRUXELLES;Homme;27;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1000;BRUXELLES;Homme;27;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;28;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;1370;JODOIGNE;25048;25000;38;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;1410;WATERLOO;25110;25000;20;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;1420;BRAINE-L'ALLEUD;25014;25000;24;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;1600;SINT-PIETERS-LEEUW;23077;23000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;1640;RHODE-SAINT-GENESE;23101;23000;16;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;1780;WEMMEL;23102;23000;5;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;1930;ZAVENTEM;23094;23000;8;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;1970;WEZEMBEEK-OPPEM;23103;23000;10;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;4000;LIEGE;62063;62000;90;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;4040;HERSTAL;62051;62000;90;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;4730;RAEREN;63061;63000;126;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;4800;VERVIERS;63079;63000;110;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;4900;SPA;63072;63000;115;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;4910;THEUX;63076;63000;110;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;5000;NAMUR;92094;92000;59;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;5590;CINEY;91030;91000;87;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;6280;GERPINNES;52025;52000;61;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;6730;TINTIGNY;85039;85000;155;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;7090;BRAINE-LE-COMTE;55004;55000;35;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;27;(blank);(blank);(blank);(blank);(blank);26;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;0002;REGION FLAMANDE;(blank);(blank);37;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;1000;BRUXELLES;21004;21000;0;7;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;28;1030;SCHAERBEEK;21015;21000;3;3;Brussels;SCHAERBEEK;1030;21015;21000
1000;BRUXELLES;Homme;28;1040;ETTERBEEK;21005;21000;6;1;Brussels;ETTERBEEK;1040;21005;21000
1000;BRUXELLES;Homme;28;1050;IXELLES;21009;21000;8;8;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;28;1060;SAINT-GILLES;21013;21000;7;4;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;28;1070;ANDERLECHT;21001;21000;9;2;Brussels;ANDERLECHT;1070;21001;21000
1000;BRUXELLES;Homme;28;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;3;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;28;1081;KOEKELBERG;21011;21000;5;1;Brussels;KOEKELBERG;1081;21011;21000
1000;BRUXELLES;Homme;28;1083;GANSHOREN;21008;21000;5;2;Brussels;GANSHOREN;1083;21008;21000
1000;BRUXELLES;Homme;28;1090;JETTE;21010;21000;4;1;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Homme;28;1140;EVERE;21006;21000;3;2;Brussels;EVERE;1140;21006;21000
1000;BRUXELLES;Homme;28;1150;WOLUWE SAINT-PIERRE;21019;21000;8;1;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000
1000;BRUXELLES;Homme;28;1160;AUDERGHEM;21002;21000;10;1;Brussels;AUDERGHEM;1160;21002;21000
1000;BRUXELLES;Homme;28;1170;WATERMAEL-BOITSFORT;21017;21000;11;2;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1000;BRUXELLES;Homme;28;1180;UCCLE;21016;21000;11;2;Brussels;UCCLE;1180;21016;21000
1000;BRUXELLES;Homme;28;1190;FOREST;21007;21000;9;1;Brussels;FOREST;1190;21007;21000
1000;BRUXELLES;Homme;28;1200;WOLUWE SAINT-LAMBERT;21018;21000;6;2;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1000;BRUXELLES;Homme;28;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1000;BRUXELLES;Homme;28;1310;LA HULPE;25050;25000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;1420;BRAINE-L'ALLEUD;25014;25000;24;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;1650;BEERSEL;23003;23000;16;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;1780;WEMMEL;23102;23000;5;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;1790;AFFLIGEM;23105;23000;19;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;3000;LOUVAIN;24062;24000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;4910;THEUX;63076;63000;110;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;6180;COURCELLES;52015;52000;47;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;7000;MONS;53053;53000;57;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;28;(blank);(blank);(blank);(blank);(blank);16;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;29;1000;BRUXELLES;21004;21000;0;5;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;29;1030;SCHAERBEEK;21015;21000;3;2;Brussels;SCHAERBEEK;1030;21015;21000
1000;BRUXELLES;Homme;29;1040;ETTERBEEK;21005;21000;6;2;Brussels;ETTERBEEK;1040;21005;21000
1000;BRUXELLES;Homme;29;1050;IXELLES;21009;21000;8;7;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;29;1060;SAINT-GILLES;21013;21000;7;2;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;29;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;29;1180;UCCLE;21016;21000;11;2;Brussels;UCCLE;1180;21016;21000
1000;BRUXELLES;Homme;29;1190;FOREST;21007;21000;9;2;Brussels;FOREST;1190;21007;21000
1000;BRUXELLES;Homme;29;1200;WOLUWE SAINT-LAMBERT;21018;21000;6;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1000;BRUXELLES;Homme;29;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1000;BRUXELLES;Homme;29;1300;WAVRE;25112;25000;25;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;29;1500;HAL;23027;23000;21;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;29;1970;WEZEMBEEK-OPPEM;23103;23000;10;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;29;4000;LIEGE;62063;62000;90;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;29;5000;NAMUR;92094;92000;59;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;29;7080;FRAMERIES;53028;53000;66;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;29;9000;GAND;44021;44000;50;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;29;(blank);(blank);(blank);(blank);(blank);7;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;30;1000;BRUXELLES;21004;21000;0;6;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;30;1040;ETTERBEEK;21005;21000;6;1;Brussels;ETTERBEEK;1040;21005;21000
1000;BRUXELLES;Homme;30;1050;IXELLES;21009;21000;8;1;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;30;1060;SAINT-GILLES;21013;21000;7;2;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;30;1070;ANDERLECHT;21001;21000;9;2;Brussels;ANDERLECHT;1070;21001;21000
1000;BRUXELLES;Homme;30;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;3;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;30;1081;KOEKELBERG;21011;21000;5;1;Brussels;KOEKELBERG;1081;21011;21000
1000;BRUXELLES;Homme;30;1083;GANSHOREN;21008;21000;5;1;Brussels;GANSHOREN;1083;21008;21000
1000;BRUXELLES;Homme;30;1090;JETTE;21010;21000;4;1;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Homme;30;1190;FOREST;21007;21000;9;1;Brussels;FOREST;1190;21007;21000
1000;BRUXELLES;Homme;30;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1000;BRUXELLES;Homme;30;1435;MONT-SAINT-GUIBERT;25068;25000;33;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;30;1480;TUBIZE;25105;25000;26;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;30;1730;ASSE;23002;23000;12;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;30;1850;GRIMBERGEN;23025;23000;6;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;30;6220;FLEURUS;52021;52000;46;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;30;7000;MONS;53053;53000;57;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;30;(blank);(blank);(blank);(blank);(blank);5;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;31;0002;REGION FLAMANDE;(blank);(blank);84;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;31;1000;BRUXELLES;21004;21000;0;4;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;31;1030;SCHAERBEEK;21015;21000;3;5;Brussels;SCHAERBEEK;1030;21015;21000
1000;BRUXELLES;Homme;31;1060;SAINT-GILLES;21013;21000;7;1;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;31;1070;ANDERLECHT;21001;21000;9;1;Brussels;ANDERLECHT;1070;21001;21000
1000;BRUXELLES;Homme;31;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;31;1090;JETTE;21010;21000;4;1;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Homme;31;1160;AUDERGHEM;21002;21000;10;2;Brussels;AUDERGHEM;1160;21002;21000
1000;BRUXELLES;Homme;31;1170;WATERMAEL-BOITSFORT;21017;21000;11;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1000;BRUXELLES;Homme;31;1190;FOREST;21007;21000;9;5;Brussels;FOREST;1190;21007;21000
1000;BRUXELLES;Homme;31;1410;WATERLOO;25110;25000;20;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;31;1800;VILVORDE;23088;23000;6;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;31;6730;TINTIGNY;85039;85000;155;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;31;7090;BRAINE-LE-COMTE;55004;55000;35;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;31;7100;LA LOUVIERE;58001;58000;49;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;31;7860;LESSINES;51069;51000;43;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;31;(blank);(blank);(blank);(blank);(blank);4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;32;1000;BRUXELLES;21004;21000;0;6;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;32;1030;SCHAERBEEK;21015;21000;3;1;Brussels;SCHAERBEEK;1030;21015;21000
1000;BRUXELLES;Homme;32;1040;ETTERBEEK;21005;21000;6;1;Brussels;ETTERBEEK;1040;21005;21000
1000;BRUXELLES;Homme;32;1050;IXELLES;21009;21000;8;2;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;32;1060;SAINT-GILLES;21013;21000;7;1;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;32;1070;ANDERLECHT;21001;21000;9;1;Brussels;ANDERLECHT;1070;21001;21000
1000;BRUXELLES;Homme;32;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;32;1083;GANSHOREN;21008;21000;5;1;Brussels;GANSHOREN;1083;21008;21000
1000;BRUXELLES;Homme;32;1190;FOREST;21007;21000;9;3;Brussels;FOREST;1190;21007;21000
1000;BRUXELLES;Homme;32;1420;BRAINE-L'ALLEUD;25014;25000;24;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;32;1650;BEERSEL;23003;23000;16;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;32;1970;WEZEMBEEK-OPPEM;23103;23000;10;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;32;6890;LIBIN;84035;84000;118;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;32;7000;MONS;53053;53000;57;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;32;9620;ZOTTEGEM;41081;41000;40;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;32;(blank);(blank);(blank);(blank);(blank);1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;33;1000;BRUXELLES;21004;21000;0;1;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;33;1030;SCHAERBEEK;21015;21000;3;3;Brussels;SCHAERBEEK;1030;21015;21000
1000;BRUXELLES;Homme;33;1050;IXELLES;21009;21000;8;1;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;33;1070;ANDERLECHT;21001;21000;9;1;Brussels;ANDERLECHT;1070;21001;21000
1000;BRUXELLES;Homme;33;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;3;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;33;1090;JETTE;21010;21000;4;1;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Homme;33;1190;FOREST;21007;21000;9;2;Brussels;FOREST;1190;21007;21000
1000;BRUXELLES;Homme;33;1200;WOLUWE SAINT-LAMBERT;21018;21000;6;2;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1000;BRUXELLES;Homme;33;1480;TUBIZE;25105;25000;26;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;33;4430;ANS;62003;62000;83;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;33;(blank);(blank);(blank);(blank);(blank);4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;34;0002;REGION FLAMANDE;(blank);(blank);32;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;34;1000;BRUXELLES;21004;21000;0;2;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;34;1030;SCHAERBEEK;21015;21000;3;1;Brussels;SCHAERBEEK;1030;21015;21000
1000;BRUXELLES;Homme;34;1050;IXELLES;21009;21000;8;1;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;34;1060;SAINT-GILLES;21013;21000;7;2;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;34;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;34;1090;JETTE;21010;21000;4;2;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Homme;34;1160;AUDERGHEM;21002;21000;10;1;Brussels;AUDERGHEM;1160;21002;21000
1000;BRUXELLES;Homme;34;1170;WATERMAEL-BOITSFORT;21017;21000;11;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1000;BRUXELLES;Homme;34;1180;UCCLE;21016;21000;11;1;Brussels;UCCLE;1180;21016;21000
1000;BRUXELLES;Homme;34;1200;WOLUWE SAINT-LAMBERT;21018;21000;6;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1000;BRUXELLES;Homme;34;1480;TUBIZE;25105;25000;26;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;34;9470;DENDERLEEUW;41011;41000;23;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;34;(blank);(blank);(blank);(blank);(blank);2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;35;1000;BRUXELLES;21004;21000;0;3;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;35;1030;SCHAERBEEK;21015;21000;3;1;Brussels;SCHAERBEEK;1030;21015;21000
1000;BRUXELLES;Homme;35;1050;IXELLES;21009;21000;8;1;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;35;1060;SAINT-GILLES;21013;21000;7;2;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;35;1070;ANDERLECHT;21001;21000;9;1;Brussels;ANDERLECHT;1070;21001;21000
1000;BRUXELLES;Homme;35;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;35;1090;JETTE;21010;21000;4;1;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Homme;35;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;2;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1000;BRUXELLES;Homme;35;1620;DROGENBOS;23098;23000;12;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;35;1800;VILVORDE;23088;23000;6;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;35;2830;WILLEBROEK;12040;12000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;36;1000;BRUXELLES;21004;21000;0;1;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;36;1081;KOEKELBERG;21011;21000;5;2;Brussels;KOEKELBERG;1081;21011;21000
1000;BRUXELLES;Homme;36;1090;JETTE;21010;21000;4;1;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Homme;36;1140;EVERE;21006;21000;3;1;Brussels;EVERE;1140;21006;21000
1000;BRUXELLES;Homme;36;1402;NIVELLES;(blank);(blank);33;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;36;1630;LINKEBEEK;23100;23000;14;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;36;1700;DILBEEK;23016;23000;11;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;36;1780;WEMMEL;23102;23000;5;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;36;1800;VILVORDE;23088;23000;6;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;36;7300;BOUSSU;53014;53000;66;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;36;(blank);(blank);(blank);(blank);(blank);2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;37;1000;BRUXELLES;21004;21000;0;1;Brussels;BRUXELLES;1000;21004;21000
1000;BRUXELLES;Homme;37;1030;SCHAERBEEK;21015;21000;3;1;Brussels;SCHAERBEEK;1030;21015;21000
1000;BRUXELLES;Homme;37;1050;IXELLES;21009;21000;8;2;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;37;1060;SAINT-GILLES;21013;21000;7;1;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;37;1080;MOLENBEEK SAINT-JEAN;21012;21000;6;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1000;BRUXELLES;Homme;37;1180;UCCLE;21016;21000;11;1;Brussels;UCCLE;1180;21016;21000
1000;BRUXELLES;Homme;37;1190;FOREST;21007;21000;9;1;Brussels;FOREST;1190;21007;21000
1000;BRUXELLES;Homme;37;1930;ZAVENTEM;23094;23000;8;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;37;4040;HERSTAL;62051;62000;90;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;37;9620;ZOTTEGEM;41081;41000;40;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;38;0002;REGION FLAMANDE;(blank);(blank);35;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1000;BRUXELLES;Homme;38;1040;ETTERBEEK;21005;21000;6;1;Brussels;ETTERBEEK;1040;21005;21000
1000;BRUXELLES;Homme;38;1050;IXELLES;21009;21000;8;1;Brussels;IXELLES;1050;21009;21000
1000;BRUXELLES;Homme;38;1060;SAINT-GILLES;21013;21000;7;1;Brussels;SAINT-GILLES;1060;21013;21000
1000;BRUXELLES;Homme;38;1070;ANDERLECHT;21001;21000;9;1;Brussels;ANDERLECHT;1070;21001;21000
1000;BRUXELLES;Homme;38;1090;JETTE;21010;21000;4;1;Brussels;JETTE;1090;21010;21000
1000;BRUXELLES;Homme;38;1140;EVERE;21006;21000;3;1;Brussels;EVERE;1140;21006;21000
1000;BRUXELLES;Homme;38;1180;UCCLE;21016;21000;11;1;Brussels;UCCLE;1180;21016;21000
