Code;Territoire;Commune;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;;;;;;;;;;
21001A451;VENIZELOS;Anderlecht;9,6;9,6;9,6;9,6;9,6;10,2;10,2;10,2;10,2;10,2;13,4;13,4;13,4;13,4;13,4;8;8;8;8;8;8;11,2;11,2;11,2;11,2;12,4;12,4;12,4;12,4;12,4;10,2;10,2;10,2;10,2;10,2;10;10;10;10;10;11,8;11,8;11,8;11,8;11,8;14;14;14;14;14;10;10;10;10;10;8,4;8,4;8,4;8,4;8,4;8,6;8,6;8,6;8,6;8,6;6;6;6;6;6;5,4;5,4;5,4;5,4;5,4;4,6;4,6;4,6;4,6;4,6;3;3;3;3;3;2;2;2;2;2;1,000;1,000;1,000;1,000;1,000;;;;;;;;;;
21001A30-;BIZET;Anderlecht;21,4;21,4;21,4;21,4;21,4;25;25;25;25;25;19,6;19,6;19,6;19,6;19,6;16,8;16,8;16,8;16,8;16,8;16,8;16,2;16,2;16,2;16,2;21,2;21,2;21,2;21,2;21,2;20,8;20,8;20,8;20,8;20,8;22,6;22,6;22,6;22,6;22,6;25,2;25,2;25,2;25,2;25,2;21,6;21,6;21,6;21,6;21,6;21,2;21,2;21,2;21,2;21,2;13,2;13,2;13,2;13,2;13,2;14,2;14,2;14,2;14,2;14,2;8,4;8,4;8,4;8,4;8,4;5,2;5,2;5,2;5,2;5,2;4,8;4,8;4,8;4,8;4,8;3;3;3;3;3;2,6;2,6;2,6;2,6;2,6;0,600;0,600;0,600;0,600;0,600;;;;;;;;;;
21001A80-;SILLON;Anderlecht;15,8;15,8;15,8;15,8;15,8;16;16;16;16;16;16;16;16;16;16;14,8;14,8;14,8;14,8;14,8;14,8;14,2;14,2;14,2;14,2;17;17;17;17;17;16;16;16;16;16;17,2;17,2;17,2;17,2;17,2;13,8;13,8;13,8;13,8;13,8;16,4;16,4;16,4;16,4;16,4;19,8;19,8;19,8;19,8;19,8;19;19;19;19;19;13,2;13,2;13,2;13,2;13,2;13;13;13;13;13;13;13;13;13;13;9,4;9,4;9,4;9,4;9,4;7;7;7;7;7;8;8;8;8;8;2,400;2,400;2,400;2,400;2,400;;;;;;;;;;
21001A81-;BROECK;Anderlecht;11,8;11,8;11,8;11,8;11,8;13,2;13,2;13,2;13,2;13,2;10,8;10,8;10,8;10,8;10,8;9,6;9,6;9,6;9,6;9,6;9,6;11,4;11,4;11,4;11,4;14,6;14,6;14,6;14,6;14,6;11,6;11,6;11,6;11,6;11,6;9,8;9,8;9,8;9,8;9,8;10;10;10;10;10;10,6;10,6;10,6;10,6;10,6;10,6;10,6;10,6;10,6;10,6;11,2;11,2;11,2;11,2;11,2;7,8;7,8;7,8;7,8;7,8;8,6;8,6;8,6;8,6;8,6;8;8;8;8;8;7,4;7,4;7,4;7,4;7,4;5,8;5,8;5,8;5,8;5,8;2,4;2,4;2,4;2,4;2,4;1,600;1,600;1,600;1,600;1,600;;;;;;;;;;
21001C79-;BON AIR - HABITATIONS DISP.;Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001A31-;CHAUSSEE DE MONS - SAINT-LUC;Anderlecht;7;7;7;7;7;6,4;6,4;6,4;6,4;6,4;6,2;6,2;6,2;6,2;6,2;3,6;3,6;3,6;3,6;3,6;3,6;6;6;6;6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;9;9;9;9;9;8,4;8,4;8,4;8,4;8,4;4,4;4,4;4,4;4,4;4,4;4,2;4,2;4,2;4,2;4,2;4;4;4;4;4;3,4;3,4;3,4;3,4;3,4;2,8;2,8;2,8;2,8;2,8;1;1;1;1;1;0,8;0,8;0,8;0,8;0,8;1,4;1,4;1,4;1,4;1,4;0,8;0,8;0,8;0,8;0,8;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21001A031;RAUTER-SUD;Anderlecht;14;14;14;14;14;15,2;15,2;15,2;15,2;15,2;12,4;12,4;12,4;12,4;12,4;13,8;13,8;13,8;13,8;13,8;13,8;14,4;14,4;14,4;14,4;19;19;19;19;19;18,4;18,4;18,4;18,4;18,4;16,8;16,8;16,8;16,8;16,8;16,6;16,6;16,6;16,6;16,6;14,2;14,2;14,2;14,2;14,2;13;13;13;13;13;11,6;11,6;11,6;11,6;11,6;8;8;8;8;8;5,4;5,4;5,4;5,4;5,4;3,8;3,8;3,8;3,8;3,8;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001B22-;BROGNIEZ-SUD;Anderlecht;10,8;10,8;10,8;10,8;10,8;8,4;8,4;8,4;8,4;8,4;8,8;8,8;8,8;8,8;8,8;5,4;5,4;5,4;5,4;5,4;5,4;7,4;7,4;7,4;7,4;8;8;8;8;8;10,2;10,2;10,2;10,2;10,2;14,4;14,4;14,4;14,4;14,4;14,6;14,6;14,6;14,6;14,6;10;10;10;10;10;10;10;10;10;10;5,8;5,8;5,8;5,8;5,8;4;4;4;4;4;3;3;3;3;3;2,4;2,4;2,4;2,4;2,4;0,4;0,4;0,4;0,4;0,4;1;1;1;1;1;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001B321;ALBERT I- QUARTIER;Anderlecht;19,4;19,4;19,4;19,4;19,4;17,6;17,6;17,6;17,6;17,6;15,4;15,4;15,4;15,4;15,4;15;15;15;15;15;15;13,4;13,4;13,4;13,4;13,6;13,6;13,6;13,6;13,6;15,6;15,6;15,6;15,6;15,6;17;17;17;17;17;18,2;18,2;18,2;18,2;18,2;15,8;15,8;15,8;15,8;15,8;11,8;11,8;11,8;11,8;11,8;10,4;10,4;10,4;10,4;10,4;9,8;9,8;9,8;9,8;9,8;4,2;4,2;4,2;4,2;4,2;2,4;2,4;2,4;2,4;2,4;3;3;3;3;3;2,2;2,2;2,2;2,2;2,2;0,8;0,8;0,8;0,8;0,8;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21001B20-;CONSEIL-NORD;Anderlecht;56,2;56,2;56,2;56,2;56,2;46,8;46,8;46,8;46,8;46,8;47,6;47,6;47,6;47,6;47,6;34,8;34,8;34,8;34,8;34,8;34,8;39,6;39,6;39,6;39,6;41,2;41,2;41,2;41,2;41,2;46,2;46,2;46,2;46,2;46,2;54;54;54;54;54;51,4;51,4;51,4;51,4;51,4;43,8;43,8;43,8;43,8;43,8;36,8;36,8;36,8;36,8;36,8;21,8;21,8;21,8;21,8;21,8;18,8;18,8;18,8;18,8;18,8;15,2;15,2;15,2;15,2;15,2;8,6;8,6;8,6;8,6;8,6;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;3;3;3;3;3;0,600;0,600;0,600;0,600;0,600;;;;;;;;;;
21001B23-;CONSEIL-SUD;Anderlecht;10,8;10,8;10,8;10,8;10,8;9,4;9,4;9,4;9,4;9,4;12;12;12;12;12;8,8;8,8;8,8;8,8;8,8;8,8;12,4;12,4;12,4;12,4;14;14;14;14;14;14,6;14,6;14,6;14,6;14,6;19,2;19,2;19,2;19,2;19,2;13,4;13,4;13,4;13,4;13,4;12;12;12;12;12;11,2;11,2;11,2;11,2;11,2;7,6;7,6;7,6;7,6;7,6;7;7;7;7;7;5,2;5,2;5,2;5,2;5,2;4,6;4,6;4,6;4,6;4,6;1;1;1;1;1;1,4;1,4;1,4;1,4;1,4;0,4;0,4;0,4;0,4;0,4;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001A142;VEEWEYDE-NORD;Anderlecht;9;9;9;9;9;7,4;7,4;7,4;7,4;7,4;7,6;7,6;7,6;7,6;7,6;6,6;6,6;6,6;6,6;6,6;6,6;8,6;8,6;8,6;8,6;10;10;10;10;10;6,2;6,2;6,2;6,2;6,2;10,4;10,4;10,4;10,4;10,4;9,8;9,8;9,8;9,8;9,8;9,2;9,2;9,2;9,2;9,2;8,8;8,8;8,8;8,8;8,8;6,6;6,6;6,6;6,6;6,6;5,4;5,4;5,4;5,4;5,4;1,4;1,4;1,4;1,4;1,4;2,4;2,4;2,4;2,4;2,4;2,8;2,8;2,8;2,8;2,8;1,8;1,8;1,8;1,8;1,8;2,2;2,2;2,2;2,2;2,2;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001A051;LINDE-EST;Anderlecht;17,2;17,2;17,2;17,2;17,2;12,6;12,6;12,6;12,6;12,6;9,4;9,4;9,4;9,4;9,4;10,6;10,6;10,6;10,6;10,6;10,6;10,2;10,2;10,2;10,2;11,2;11,2;11,2;11,2;11,2;11,4;11,4;11,4;11,4;11,4;15,2;15,2;15,2;15,2;15,2;11,4;11,4;11,4;11,4;11,4;9,6;9,6;9,6;9,6;9,6;9,6;9,6;9,6;9,6;9,6;7,8;7,8;7,8;7,8;7,8;5,8;5,8;5,8;5,8;5,8;5;5;5;5;5;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,8;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001A941;CROCUS;Anderlecht;22,4;22,4;22,4;22,4;22,4;17;17;17;17;17;11,4;11,4;11,4;11,4;11,4;11,4;11,4;11,4;11,4;11,4;11,4;13,4;13,4;13,4;13,4;13,2;13,2;13,2;13,2;13,2;17,4;17,4;17,4;17,4;17,4;18,4;18,4;18,4;18,4;18,4;17,4;17,4;17,4;17,4;17,4;13,8;13,8;13,8;13,8;13,8;18;18;18;18;18;11,6;11,6;11,6;11,6;11,6;8,8;8,8;8,8;8,8;8,8;5,4;5,4;5,4;5,4;5,4;4,6;4,6;4,6;4,6;4,6;4,4;4,4;4,4;4,4;4,4;3,2;3,2;3,2;3,2;3,2;2,8;2,8;2,8;2,8;2,8;1,200;1,200;1,200;1,200;1,200;;;;;;;;;;
21001A732;SCHEUTVELD;Anderlecht;1,8;1,8;1,8;1,8;1,8;1;1;1;1;1;3,2;3,2;3,2;3,2;3,2;3,4;3,4;3,4;3,4;3,4;3,4;2;2;2;2;1,6;1,6;1,6;1,6;1,6;1,4;1,4;1,4;1,4;1,4;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2;2;2;2;2;1,6;1,6;1,6;1,6;1,6;0,2;0,2;0,2;0,2;0,2;0;0;0;0;0;0,8;0,8;0,8;0,8;0,8;0,4;0,4;0,4;0,4;0,4;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21001A982;PARC FORESTIER;Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001A90-;SCHEUTKAPEL;Anderlecht;12,2;12,2;12,2;12,2;12,2;13,6;13,6;13,6;13,6;13,6;11,8;11,8;11,8;11,8;11,8;10,8;10,8;10,8;10,8;10,8;10,8;13;13;13;13;12,8;12,8;12,8;12,8;12,8;13,4;13,4;13,4;13,4;13,4;15;15;15;15;15;12,4;12,4;12,4;12,4;12,4;15,6;15,6;15,6;15,6;15,6;12;12;12;12;12;8,2;8,2;8,2;8,2;8,2;9,8;9,8;9,8;9,8;9,8;9,2;9,2;9,2;9,2;9,2;8,2;8,2;8,2;8,2;8,2;5,8;5,8;5,8;5,8;5,8;6,4;6,4;6,4;6,4;6,4;5,4;5,4;5,4;5,4;5,4;1,400;1,400;1,400;1,400;1,400;;;;;;;;;;
21001A783;SCHEUT-INTERNAT;Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001A132;RAUTER-NORD;Anderlecht;9;9;9;9;9;10;10;10;10;10;5,8;5,8;5,8;5,8;5,8;6,8;6,8;6,8;6,8;6,8;6,8;5,8;5,8;5,8;5,8;9,6;9,6;9,6;9,6;9,6;9,8;9,8;9,8;9,8;9,8;10,4;10,4;10,4;10,4;10,4;8,8;8,8;8,8;8,8;8,8;7,4;7,4;7,4;7,4;7,4;10,6;10,6;10,6;10,6;10,6;6,4;6,4;6,4;6,4;6,4;4,6;4,6;4,6;4,6;4,6;3,4;3,4;3,4;3,4;3,4;2,4;2,4;2,4;2,4;2,4;2;2;2;2;2;0,8;0,8;0,8;0,8;0,8;0,4;0,4;0,4;0,4;0,4;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21001B31-;ALBERT I- IMMEUBLES;Anderlecht;6,8;6,8;6,8;6,8;6,8;7,4;7,4;7,4;7,4;7,4;9;9;9;9;9;7,4;7,4;7,4;7,4;7,4;7,4;4,6;4,6;4,6;4,6;4;4;4;4;4;2,2;2,2;2,2;2,2;2,2;2,8;2,8;2,8;2,8;2,8;7;7;7;7;7;4,6;4,6;4,6;4,6;4,6;6,6;6,6;6,6;6,6;6,6;3,2;3,2;3,2;3,2;3,2;5,2;5,2;5,2;5,2;5,2;1,8;1,8;1,8;1,8;1,8;2,8;2,8;2,8;2,8;2,8;1,8;1,8;1,8;1,8;1,8;0,6;0,6;0,6;0,6;0,6;0,4;0,4;0,4;0,4;0,4;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001B25-;REVISION-NORD;Anderlecht;38,2;38,2;38,2;38,2;38,2;34;34;34;34;34;28,8;28,8;28,8;28,8;28,8;26,4;26,4;26,4;26,4;26,4;26,4;26,4;26,4;26,4;26,4;29,6;29,6;29,6;29,6;29,6;32,6;32,6;32,6;32,6;32,6;34,2;34,2;34,2;34,2;34,2;38;38;38;38;38;34,6;34,6;34,6;34,6;34,6;24,8;24,8;24,8;24,8;24,8;18;18;18;18;18;15,2;15,2;15,2;15,2;15,2;9,8;9,8;9,8;9,8;9,8;4,8;4,8;4,8;4,8;4,8;5,6;5,6;5,6;5,6;5,6;2,8;2,8;2,8;2,8;2,8;3;3;3;3;3;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21001B11-;ROSEE-OUEST;Anderlecht;9,6;9,6;9,6;9,6;9,6;7,6;7,6;7,6;7,6;7,6;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;9;9;9;9;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;10;10;10;10;10;9,2;9,2;9,2;9,2;9,2;6,6;6,6;6,6;6,6;6,6;4,6;4,6;4,6;4,6;4,6;3,6;3,6;3,6;3,6;3,6;2;2;2;2;2;1,2;1,2;1,2;1,2;1,2;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,2;0,2;0,2;0,2;0,2;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21001A72-;OSSEGEM;Anderlecht;28,2;28,2;28,2;28,2;28,2;27,4;27,4;27,4;27,4;27,4;24;24;24;24;24;19,6;19,6;19,6;19,6;19,6;19,6;16,6;16,6;16,6;16,6;20,4;20,4;20,4;20,4;20,4;25,8;25,8;25,8;25,8;25,8;25,2;25,2;25,2;25,2;25,2;24,8;24,8;24,8;24,8;24,8;25,2;25,2;25,2;25,2;25,2;22,2;22,2;22,2;22,2;22,2;16;16;16;16;16;13;13;13;13;13;13,4;13,4;13,4;13,4;13,4;10,8;10,8;10,8;10,8;10,8;6,2;6,2;6,2;6,2;6,2;5;5;5;5;5;2,8;2,8;2,8;2,8;2,8;1,400;1,400;1,400;1,400;1,400;;;;;;;;;;
21001A011;KLEINMOLEN;Anderlecht;29,4;29,4;29,4;29,4;29,4;23,8;23,8;23,8;23,8;23,8;21;21;21;21;21;17,2;17,2;17,2;17,2;17,2;17,2;24,2;24,2;24,2;24,2;26;26;26;26;26;30,8;30,8;30,8;30,8;30,8;31,2;31,2;31,2;31,2;31,2;30,2;30,2;30,2;30,2;30,2;28,8;28,8;28,8;28,8;28,8;26,8;26,8;26,8;26,8;26,8;16,8;16,8;16,8;16,8;16,8;14,4;14,4;14,4;14,4;14,4;9,4;9,4;9,4;9,4;9,4;7,4;7,4;7,4;7,4;7,4;2,4;2,4;2,4;2,4;2,4;2,6;2,6;2,6;2,6;2,6;0,6;0,6;0,6;0,6;0,6;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21001B17-;ABATTOIR;Anderlecht;11,4;11,4;11,4;11,4;11,4;8,4;8,4;8,4;8,4;8,4;7,6;7,6;7,6;7,6;7,6;5,8;5,8;5,8;5,8;5,8;5,8;6,2;6,2;6,2;6,2;5,4;5,4;5,4;5,4;5,4;8,6;8,6;8,6;8,6;8,6;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;7,2;7,2;7,2;7,2;7,2;7,4;7,4;7,4;7,4;7,4;6,6;6,6;6,6;6,6;6,6;3,4;3,4;3,4;3,4;3,4;2,4;2,4;2,4;2,4;2,4;2;2;2;2;2;1,2;1,2;1,2;1,2;1,2;0,2;0,2;0,2;0,2;0,2;0,6;0,6;0,6;0,6;0,6;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21001A712;SCHEUT - DE SMET;Anderlecht;6,6;6,6;6,6;6,6;6,6;8,2;8,2;8,2;8,2;8,2;5,6;5,6;5,6;5,6;5,6;7,6;7,6;7,6;7,6;7,6;7,6;6,6;6,6;6,6;6,6;8;8;8;8;8;9,2;9,2;9,2;9,2;9,2;9,4;9,4;9,4;9,4;9,4;8,6;8,6;8,6;8,6;8,6;5,6;5,6;5,6;5,6;5,6;6,4;6,4;6,4;6,4;6,4;4,4;4,4;4,4;4,4;4,4;4,8;4,8;4,8;4,8;4,8;3;3;3;3;3;1,6;1,6;1,6;1,6;1,6;0,6;0,6;0,6;0,6;0,6;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001A07-;BIRMINGHAM;Anderlecht;4,2;4,2;4,2;4,2;4,2;3;3;3;3;3;3;3;3;3;3;1,8;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,2;1,2;1,2;1,2;1,2;5,8;5,8;5,8;5,8;5,8;2,8;2,8;2,8;2,8;2,8;3,2;3,2;3,2;3,2;3,2;3,8;3,8;3,8;3,8;3,8;2,4;2,4;2,4;2,4;2,4;0,6;0,6;0,6;0,6;0,6;1,2;1,2;1,2;1,2;1,2;0,6;0,6;0,6;0,6;0,6;0,8;0,8;0,8;0,8;0,8;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001B21-;BROGNIEZ-NORD;Anderlecht;38,6;38,6;38,6;38,6;38,6;31,4;31,4;31,4;31,4;31,4;22,8;22,8;22,8;22,8;22,8;23,8;23,8;23,8;23,8;23,8;23,8;26,4;26,4;26,4;26,4;31,2;31,2;31,2;31,2;31,2;36,8;36,8;36,8;36,8;36,8;33;33;33;33;33;29,4;29,4;29,4;29,4;29,4;31,2;31,2;31,2;31,2;31,2;25,2;25,2;25,2;25,2;25,2;19,6;19,6;19,6;19,6;19,6;13,8;13,8;13,8;13,8;13,8;7,4;7,4;7,4;7,4;7,4;5,8;5,8;5,8;5,8;5,8;5;5;5;5;5;2;2;2;2;2;1,6;1,6;1,6;1,6;1,6;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21001A911;SCHEUT-EST;Anderlecht;22,2;22,2;22,2;22,2;22,2;16,2;16,2;16,2;16,2;16,2;13,2;13,2;13,2;13,2;13,2;14;14;14;14;14;14;16,6;16,6;16,6;16,6;16,6;16,6;16,6;16,6;16,6;18,4;18,4;18,4;18,4;18,4;18;18;18;18;18;20,2;20,2;20,2;20,2;20,2;16;16;16;16;16;14,2;14,2;14,2;14,2;14,2;12,2;12,2;12,2;12,2;12,2;8;8;8;8;8;5,6;5,6;5,6;5,6;5,6;5;5;5;5;5;3,2;3,2;3,2;3,2;3,2;1,2;1,2;1,2;1,2;1,2;1,6;1,6;1,6;1,6;1,6;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001A931;AGRAFE-NORBERT GILLE;Anderlecht;17,6;17,6;17,6;17,6;17,6;17;17;17;17;17;12,2;12,2;12,2;12,2;12,2;13,6;13,6;13,6;13,6;13,6;13,6;11;11;11;11;13,2;13,2;13,2;13,2;13,2;15,6;15,6;15,6;15,6;15,6;16,6;16,6;16,6;16,6;16,6;20;20;20;20;20;16,4;16,4;16,4;16,4;16,4;11,4;11,4;11,4;11,4;11,4;9;9;9;9;9;8,2;8,2;8,2;8,2;8,2;4,6;4,6;4,6;4,6;4,6;3,8;3,8;3,8;3,8;3,8;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,4;1,6;1,6;1,6;1,6;1,6;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21001A74-;SCHEUT-OUEST;Anderlecht;25,2;25,2;25,2;25,2;25,2;24,4;24,4;24,4;24,4;24,4;22,8;22,8;22,8;22,8;22,8;15,2;15,2;15,2;15,2;15,2;15,2;18;18;18;18;18,2;18,2;18,2;18,2;18,2;17,6;17,6;17,6;17,6;17,6;16,8;16,8;16,8;16,8;16,8;22,4;22,4;22,4;22,4;22,4;19,8;19,8;19,8;19,8;19,8;18;18;18;18;18;12,8;12,8;12,8;12,8;12,8;11,4;11,4;11,4;11,4;11,4;8,8;8,8;8,8;8,8;8,8;5,4;5,4;5,4;5,4;5,4;3,6;3,6;3,6;3,6;3,6;3,8;3,8;3,8;3,8;3,8;2,6;2,6;2,6;2,6;2,6;0,600;0,600;0,600;0,600;0,600;;;;;;;;;;
21001A92-;JAKOB SMITS;Anderlecht;32,4;32,4;32,4;32,4;32,4;26;26;26;26;26;26;26;26;26;26;22;22;22;22;22;22;22;22;22;22;26,8;26,8;26,8;26,8;26,8;25,2;25,2;25,2;25,2;25,2;28,8;28,8;28,8;28,8;28,8;33,6;33,6;33,6;33,6;33,6;26,8;26,8;26,8;26,8;26,8;20,8;20,8;20,8;20,8;20,8;19,6;19,6;19,6;19,6;19,6;13,4;13,4;13,4;13,4;13,4;12;12;12;12;12;9,4;9,4;9,4;9,4;9,4;4,8;4,8;4,8;4,8;4,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21001A00-;RESISTANCE;Anderlecht;23,4;23,4;23,4;23,4;23,4;19,4;19,4;19,4;19,4;19,4;20,8;20,8;20,8;20,8;20,8;23,2;23,2;23,2;23,2;23,2;23,2;22,2;22,2;22,2;22,2;25,6;25,6;25,6;25,6;25,6;20,8;20,8;20,8;20,8;20,8;21,2;21,2;21,2;21,2;21,2;22,6;22,6;22,6;22,6;22,6;24,8;24,8;24,8;24,8;24,8;19,2;19,2;19,2;19,2;19,2;13;13;13;13;13;15,8;15,8;15,8;15,8;15,8;10,6;10,6;10,6;10,6;10,6;7,2;7,2;7,2;7,2;7,2;3;3;3;3;3;3,2;3,2;3,2;3,2;3,2;2,4;2,4;2,4;2,4;2,4;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21001A08-;ASTRID (PARC);Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001A95-;BUFFON;Anderlecht;28;28;28;28;28;25;25;25;25;25;24,8;24,8;24,8;24,8;24,8;21,8;21,8;21,8;21,8;21,8;21,8;17,8;17,8;17,8;17,8;23;23;23;23;23;21;21;21;21;21;21,4;21,4;21,4;21,4;21,4;22,6;22,6;22,6;22,6;22,6;21,6;21,6;21,6;21,6;21,6;22,2;22,2;22,2;22,2;22,2;18,8;18,8;18,8;18,8;18,8;16,8;16,8;16,8;16,8;16,8;13;13;13;13;13;9,4;9,4;9,4;9,4;9,4;5;5;5;5;5;3,6;3,6;3,6;3,6;3,6;3,2;3,2;3,2;3,2;3,2;0,800;0,800;0,800;0,800;0,800;;;;;;;;;;
21001B10-;ROSEE-EST;Anderlecht;23,8;23,8;23,8;23,8;23,8;22,4;22,4;22,4;22,4;22,4;19,6;19,6;19,6;19,6;19,6;19,6;19,6;19,6;19,6;19,6;19,6;22,8;22,8;22,8;22,8;18,2;18,2;18,2;18,2;18,2;22,4;22,4;22,4;22,4;22,4;24,2;24,2;24,2;24,2;24,2;22,8;22,8;22,8;22,8;22,8;18,6;18,6;18,6;18,6;18,6;16,6;16,6;16,6;16,6;16,6;17,8;17,8;17,8;17,8;17,8;9,2;9,2;9,2;9,2;9,2;9;9;9;9;9;4;4;4;4;4;4;4;4;4;4;2,6;2,6;2,6;2,6;2,6;1;1;1;1;1;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21001B332;GOUJONS;Anderlecht;7,6;7,6;7,6;7,6;7,6;9;9;9;9;9;9,8;9,8;9,8;9,8;9,8;8,2;8,2;8,2;8,2;8,2;8,2;6,4;6,4;6,4;6,4;1,6;1,6;1,6;1,6;1,6;2;2;2;2;2;3,6;3,6;3,6;3,6;3,6;9;9;9;9;9;10,2;10,2;10,2;10,2;10,2;8,4;8,4;8,4;8,4;8,4;8;8;8;8;8;5;5;5;5;5;4,2;4,2;4,2;4,2;4,2;3,6;3,6;3,6;3,6;3,6;2,8;2,8;2,8;2,8;2,8;2,6;2,6;2,6;2,6;2,6;0,8;0,8;0,8;0,8;0,8;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21001B241;REVISION-SUD;Anderlecht;20,6;20,6;20,6;20,6;20,6;17,6;17,6;17,6;17,6;17,6;13,6;13,6;13,6;13,6;13,6;9,4;9,4;9,4;9,4;9,4;9,4;9,2;9,2;9,2;9,2;13,6;13,6;13,6;13,6;13,6;19,4;19,4;19,4;19,4;19,4;23,8;23,8;23,8;23,8;23,8;21,4;21,4;21,4;21,4;21,4;17,2;17,2;17,2;17,2;17,2;15,6;15,6;15,6;15,6;15,6;10;10;10;10;10;4,6;4,6;4,6;4,6;4,6;5,2;5,2;5,2;5,2;5,2;3;3;3;3;3;2,8;2,8;2,8;2,8;2,8;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
