Hour;Min;position;regression;proba
12;7;727;6,970933333;0,12
12;8;728;6,916266667;0,12
12;9;729;6,8616;0,11
12;10;730;6,806933333;0,11
12;11;731;6,752266667;0,11
12;12;732;6,6976;0,11
12;13;733;6,642933333;0,11
12;14;734;6,588266667;0,11
12;15;735;6,5336;0,11
12;16;736;6,478933333;0,11
12;17;737;6,424266667;0,11
12;18;738;6,3696;0,11
12;19;739;6,314933333;0,11
12;20;740;6,260266667;0,10
12;21;741;6,2056;0,10
12;22;742;6,150933333;0,10
12;23;743;6,096266667;0,10
12;24;744;6,0416;0,10
12;25;745;5,986933333;0,10
12;26;746;5,932266667;0,10
12;27;747;5,8776;0,10
12;28;748;5,822933333;0,10
12;29;749;5,768266667;0,10
12;30;750;5,7136;0,10
12;31;751;5,658933333;0,09
12;32;752;5,604266667;0,09
12;33;753;5,5496;0,09
12;34;754;5,494933333;0,09
12;35;755;5,440266667;0,09
12;36;756;5,3856;0,09
12;37;757;5,330933333;0,09
12;38;758;5,276266667;0,09
12;39;759;5,2216;0,09
12;40;760;5,166933333;0,09
12;41;761;5,112266667;0,09
12;42;762;5,0576;0,08
12;43;763;5,002933333;0,08
12;44;764;4,948266667;0,08
12;45;765;4,8936;0,08
12;46;766;4,838933333;0,08
12;47;767;4,784266667;0,08
12;48;768;4,7296;0,08
12;49;769;4,674933333;0,08
12;50;770;4,620266667;0,08
12;51;771;4,5656;0,08
12;52;772;4,510933333;0,08
12;53;773;4,456266667;0,07
12;54;774;4,4016;0,07
12;55;775;4,346933333;0,07
12;56;776;4,292266667;0,07
12;57;777;4,2376;0,07
12;58;778;4,182933333;0,07
12;59;779;4,128266667;0,07
13;0;780;4,0736;0,07
13;1;781;4,090933333;0,07
13;2;782;4,108266667;0,07
13;3;783;4,1256;0,07
13;4;784;4,142933333;0,07
13;5;785;4,160266667;0,07
13;6;786;4,1776;0,07
13;7;787;4,194933333;0,07
13;8;788;4,212266667;0,07
13;9;789;4,2296;0,07
13;10;790;4,246933333;0,07
13;11;791;4,264266667;0,07
13;12;792;4,2816;0,07
13;13;793;4,298933333;0,07
13;14;794;4,316266667;0,07
13;15;795;4,3336;0,07
13;16;796;4,350933333;0,07
13;17;797;4,368266667;0,07
13;18;798;4,3856;0,07
13;19;799;4,402933333;0,07
13;20;800;4,420266667;0,07
13;21;801;4,4376;0,07
13;22;802;4,454933333;0,07
13;23;803;4,472266667;0,07
13;24;804;4,4896;0,07
13;25;805;4,506933333;0,08
13;26;806;4,524266667;0,08
13;27;807;4,5416;0,08
13;28;808;4,558933333;0,08
13;29;809;4,576266667;0,08
13;30;810;4,5936;0,08
13;31;811;4,610933333;0,08
13;32;812;4,628266667;0,08
13;33;813;4,6456;0,08
13;34;814;4,662933333;0,08
13;35;815;4,680266667;0,08
13;36;816;4,6976;0,08
13;37;817;4,714933333;0,08
13;38;818;4,732266667;0,08
13;39;819;4,7496;0,08
13;40;820;4,766933333;0,08
13;41;821;4,784266667;0,08
13;42;822;4,8016;0,08
13;43;823;4,818933333;0,08
13;44;824;4,836266667;0,08
13;45;825;4,8536;0,08
13;46;826;4,870933333;0,08
13;47;827;4,888266667;0,08
13;48;828;4,9056;0,08
13;49;829;4,922933333;0,08
13;50;830;4,940266667;0,08
13;51;831;4,9576;0,08
13;52;832;4,974933333;0,08
13;53;833;4,992266667;0,08
13;54;834;5,0096;0,08
13;55;835;5,026933333;0,08
13;56;836;5,044266667;0,08
13;57;837;5,0616;0,08
13;58;838;5,078933333;0,08
13;59;839;5,096266667;0,08
14;0;840;5,1136;0,09
14;1;841;5,212266667;0,09
14;2;842;5,310933333;0,09
14;3;843;5,4096;0,09
14;4;844;5,508266667;0,09
14;5;845;5,606933333;0,09
14;6;846;5,7056;0,10
14;7;847;5,804266667;0,10
14;8;848;5,902933333;0,10
14;9;849;6,0016;0,10
14;10;850;6,100266667;0,10
14;11;851;6,198933333;0,10
14;12;852;6,2976;0,10
14;13;853;6,396266667;0,11
14;14;854;6,494933333;0,11
14;15;855;6,5936;0,11
14;16;856;6,692266667;0,11
14;17;857;6,790933333;0,11
14;18;858;6,8896;0,11
14;19;859;6,988266667;0,12
14;20;860;7,086933333;0,12
14;21;861;7,1856;0,12
14;22;862;7,284266667;0,12
14;23;863;7,382933333;0,12
14;24;864;7,4816;0,12
14;25;865;7,580266667;0,13
14;26;866;7,678933333;0,13
14;27;867;7,7776;0,13
14;28;868;7,876266667;0,13
14;29;869;7,974933333;0,13
14;30;870;8,0736;0,13
14;31;871;8,172266667;0,14
14;32;872;8,270933333;0,14
14;33;873;8,3696;0,14
14;34;874;8,468266667;0,14
14;35;875;8,566933333;0,14
14;36;876;8,6656;0,14
14;37;877;8,764266667;0,15
14;38;878;8,862933333;0,15
14;39;879;8,9616;0,15
14;40;880;9,060266667;0,15
14;41;881;9,158933333;0,15
14;42;882;9,2576;0,15
14;43;883;9,356266667;0,16
14;44;884;9,454933333;0,16
14;45;885;9,5536;0,16
14;46;886;9,652266667;0,16
14;47;887;9,750933333;0,16
14;48;888;9,8496;0,16
14;49;889;9,948266667;0,17
14;50;890;10,04693333;0,17
14;51;891;10,1456;0,17
14;52;892;10,24426667;0,17
14;53;893;10,34293333;0,17
14;54;894;10,4416;0,17
14;55;895;10,54026667;0,18
14;56;896;10,63893333;0,18
14;57;897;10,7376;0,18
14;58;898;10,83626667;0,18
14;59;899;10,93493333;0,18
