,SectorStatID,long,lat
134,21004A002,4.349873076823754,50.84753418732381
135,21004A01-,4.351111188369022,50.84411989893601
136,21004A02-,4.346906605102271,50.84197006584893
137,21004A03-,4.345393966535147,50.84330350824856
138,21004A04-,4.349742863761063,50.84063611464687
139,21004A10-,4.357877597127485,50.84420727196849
140,21004A12-,4.367566598424856,50.84568474490706
141,21004A13-,4.358262879456253,50.83879577933104
142,21004A14-,4.35367018207592,50.84045473166091
143,21004A15-,4.351706542507236,50.83485079681829
144,21004A16-,4.348951824080235,50.83541941308874
145,21004A19-,4.363744248353951,50.84382971380791
146,21004A1MJ,4.359859443817257,50.84681217816645
147,21004A20-,4.348324640864124,50.84892652471943
148,21004A21-,4.34245483520244,50.84399861430001
149,21004A22-,4.33991600845315,50.84729581227447
150,21004A23-,4.342348484343538,50.85032673183791
151,21004A24-,4.345240532711743,50.85322325851054
152,21004A25-,4.349469687919435,50.85367359536723
153,21004A30-,4.360294806952342,50.84846782909905
154,21004A32-,4.359371979027304,50.85171163585778
155,21004A33-,4.366412373974207,50.84999957031515
156,21004A34-,4.354252928596863,50.84870384967343
157,21004A35-,4.355899136098688,50.85330527614498
158,21004A3MJ,4.363214329038771,50.85110707022383
159,21004A70-,4.34443529677624,50.83571379814244
160,21004A71-,4.347621649284841,50.8385147942194
161,21004A72-,4.34385582406414,50.83899290191913
162,21004A811,4.348007752977471,50.85676028694439
163,21004A822,4.352100729266068,50.85673629437552
164,21004A83-,4.352790978237283,50.85363135995822
165,21004B10-,4.369537918266525,50.84195272856981
166,21004B112,4.371287598556424,50.84554037237491
167,21004B13-,4.375828678588698,50.84250756597479
168,21004B1MJ,4.377303308283961,50.84424644822217
169,21004B293,4.378441862559656,50.83807972068691
170,21004B2MJ,4.383619043424571,50.8420470172461
171,21004B2NJ,4.379565393454578,50.84132233146443
172,21004B2WJ,4.376642292793144,50.84017750722819
173,21004B411,4.374028619679276,50.84682125173487
174,21004B421,4.379614540701963,50.84684928470979
175,21004B43-,4.385894693415867,50.84896202448898
176,21004B44-,4.386931145414258,50.84574180492222
177,21004B45-,4.392700915825539,50.84439885835884
178,21004B49-,4.39031565204941,50.84105814947979
179,21004C501,4.360429059644289,50.83059811757296
180,21004C51-,4.363990443943655,50.8289037274481
181,21004C52-,4.362603006117733,50.82711707095343
182,21004C53-,4.369155778723776,50.81851553077659
183,21004C54-,4.373314070815701,50.81854843615925
184,21004C552,4.369123293478597,50.82113774350007
185,21004C591,4.378516810189532,50.80652781951071
186,21004C61-,4.38276039036838,50.81176794405017
187,21004C62-,4.388922103137252,50.8034421226662
188,21004C63-,4.395818947048534,50.79869242208077
189,21004C642,4.384737461643521,50.80605619597719
190,21004C65-,4.375417473408629,50.80304720561961
191,21004D600,4.355843301239942,50.86311929915389
192,21004D610,4.355104343773371,50.86011879376701
193,21004D62-,4.358455818621193,50.8674607168029
194,21004D631,4.353198870655485,50.86585033523574
195,21004D64-,4.365394218305496,50.87225267889889
196,21004D672,4.351692605658951,50.86070823352114
197,21004D6MJ,4.381024007802776,50.88109202791328
198,21004D6NJ,4.347879419756579,50.86755800571858
199,21004E101,4.356966529599618,50.87862534315242
200,21004E112,4.349954505320967,50.87974352709323
201,21004E12-,4.342685403254138,50.88298320459636
202,21004E130,4.340513193851792,50.88853102487528
203,21004E14-,4.349018237604309,50.88388335779396
204,21004E180,4.361450702805877,50.8859501322148
205,21004E193,4.353498683717965,50.87960838627193
206,21004E201,4.36470997981577,50.89495462292417
207,21004E211,4.358310842132063,50.89841187360682
208,21004E222,4.355767210102423,50.89938698219067
209,21004E233,4.352697524366368,50.89835181771778
210,21004E292,4.370259965803858,50.88900997621922
211,21004E70-,4.351298926980812,50.87670886227279
212,21004E72-,4.35473543041816,50.87341406270254
213,21004E73-,4.345718996437867,50.87235086530541
214,21004E74-,4.342703070136369,50.87676814078846
215,21004E800,4.330037892569789,50.89940212998385
216,21004E81-,4.329258072513388,50.89477247902919
217,21004E82-,4.322765204877826,50.89544048021253
218,21004E83-,4.332054847446831,50.8910093450216
219,21004E8MJ,4.34146277589055,50.8963298219373
220,21004E8NJ,4.331485285713708,50.88781523997637
221,21004F511,4.371917325736415,50.89332654682649
222,21004F522,4.366874087380417,50.89811836179459
223,21004F531,4.38801089441377,50.89225402746183
224,21004F572,4.387037772473794,50.8892175298818
225,21004F901,4.383795643807203,50.89702769050324
226,21004F91-,4.383820123062616,50.89236715668721
227,21004F922,4.377914225989805,50.89342513007797
228,21004F930,4.374632172603752,50.89669442543667
229,21004F94-,4.381826550536998,50.90018197629997
230,21004F953,4.391688858689331,50.89775840012533
231,21004F970,4.404623787180345,50.90505180137587
232,21004F994,4.391437023819538,50.9008398930921
233,21004F9MJ,4.395568126060046,50.906833131776
234,21004G30-,4.418218452873225,50.89410331756481
235,21004G310,4.411773397745497,50.88652368647936
236,21004G321,4.42504286902295,50.88868417439762
237,21004G371,4.407750304849365,50.89578665320563
238,21004G3MJ,4.423444449353951,50.8984888894484
239,21004G3NJ,4.421492079100972,50.88123069309095
240,21005A00-,4.384539931024967,50.83642540328052
241,21005A01-,4.390400334530685,50.83740739276748
242,21005A02-,4.391405435700883,50.8347520567066
243,21005A031,4.38107289170857,50.83501284099894
244,21005A042,4.38419470775799,50.83164609695426
245,21005A051,4.396994401132358,50.83493931094931
246,21005A082,4.400365577326935,50.83483656503891
247,21005A10-,4.394184494878613,50.83031163111937
248,21005A11-,4.39972447028755,50.83079673931253
249,21005A12-,4.387326927749058,50.8280367496772
250,21005A13-,4.389302543681975,50.83168369094734
251,21005A14-,4.403554302445611,50.83526318077318
252,21005A15-,4.407072866348519,50.83121133215
253,21005A20-,4.399031923501795,50.83989327268164
254,21005A21-,4.403918669892443,50.83898577265248
255,21005A22-,4.398206182578344,50.84281209159216
256,21005A29-,4.395668113792128,50.8399562745952
257,21005A311,4.394712167549563,50.82607461626216
258,21005A322,4.388706454636966,50.82353627924809
259,21005A33-,4.402288595647076,50.82758043183446
260,21006A001,4.400620110324873,50.87759173272201
261,21006A011,4.396755369820583,50.87421765961899
262,21006A02-,4.395193310414117,50.87799000811662
263,21006A03-,4.40161730065218,50.87987608062411
264,21006A042,4.405007659493215,50.88178223579146
265,21006A052,4.405217869649451,50.87712119105464
266,21006A073,4.396733225803405,50.88351553370974
267,21006A094,4.397641751581036,50.880600883239
268,21006A101,4.401093587788008,50.87126664377928
269,21006A11-,4.403290397624205,50.868409517929
270,21006A12-,4.408666579065379,50.87381972326492
271,21006A13-,4.406311990445128,50.87476072656149
272,21006A142,4.398001344737438,50.87176244090702
273,21006A153,4.398277536692888,50.86780397102893
274,21006A171,4.408379762825104,50.86798967616007
275,21006A201,4.416758932862324,50.85767813799993
276,21006A21-,4.40816367110747,50.85941067146138
277,21006A22-,4.406983060350938,50.86197956759052
278,21006A23-,4.412686420464758,50.86116326572444
279,21006A24-,4.420277132518198,50.86360544896532
280,21006A25-,4.423430227304484,50.86316628413695
281,21006A272,4.414106680377666,50.85554807162107
282,21006A312,4.413630162266323,50.8740058876837
283,21006A323,4.412129835727852,50.87283255036341
284,21006A37-,4.417747081402818,50.87401299749431
285,21006A403,4.416659004730838,50.86208519785594
286,21006A414,4.407611320792696,50.8644536921939
287,21006A474,4.421044804963789,50.86024194988594
288,21006A48-,4.417408488727166,50.86834069614952
289,21006A515,4.39160514031528,50.87918566195619
290,21007A00-,4.317030934613188,50.81011566319405
291,21007A01-,4.31624936765913,50.8061340148798
292,21007A02-,4.320797769750873,50.80381759259298
293,21007A03-,4.317327783132015,50.8052303099205
294,21007A04-,4.316337005390911,50.80329608953369
295,21007A05-,4.318174193763962,50.801196601632
296,21007A06-,4.312688294921236,50.80615671859498
297,21007A071,4.313574895300886,50.81437139769485
298,21007A082,4.309657934952327,50.80258980425717
299,21007A101,4.32519495628759,50.81153340708632
300,21007A111,4.323768765690245,50.80698840523761
301,21007A12-,4.323229937563469,50.80484124313393
302,21007A132,4.320882191285694,50.80775452867901
303,21007A142,4.32297860347928,50.81310273687459
304,21007A201,4.332607224704418,50.80930582562826
305,21007A21-,4.32985323875575,50.81009197307141
306,21007A239,4.332556370958295,50.81276331516238
307,21007A242,4.325129962054878,50.80838845471654
308,21007A252,4.327440036248978,50.8065007952851
309,21007A291,4.327497957936986,50.80972387739136
310,21007A373,4.324512376072731,50.826780695849
311,21007A40-,4.322749477403856,50.82076722889147
312,21007A41-,4.322707376526189,50.82340734644155
313,21007A50-,4.327401047501424,50.82021110001872
314,21007A51-,4.325771559578573,50.81618014268955
315,21007A52-,4.324828872291198,50.82048831269271
316,21007A53-,4.330304439848891,50.82272355580386
317,21007A541,4.333039144810671,50.82197057323298
318,21007A552,4.335147351277808,50.82050935294322
319,21007A60-,4.330654282552882,50.8274695224974
320,21007A61-,4.332279183605404,50.82544554881317
321,21007A70-,4.33793100676847,50.81754016344559
322,21007A71-,4.341206808588951,50.81885254952414
323,21007A72-,4.343804845337679,50.81706509701903
324,21007A73-,4.348576296616844,50.81877884321992
325,21007A75-,4.335230806617624,50.81721957641989
326,21007A783,4.337604299354596,50.82298752688705
327,21007A79-,4.331139516242928,50.81687335714484
328,21007A814,4.34138567879777,50.82209545586757
329,21008A00-,4.312923003381918,50.87306312891067
330,21008A01-,4.3157670398696,50.87112411913267
331,21008A02-,4.312364750458584,50.86981042844633
332,21008A10-,4.320676955391996,50.86862967092558
333,21008A19-,4.317760370988546,50.86744254376309
334,21008A20-,4.303676897180456,50.87093242077863
335,21008A21-,4.300717678825556,50.87455391392179
336,21008A220,4.305256581301602,50.87702518222653
337,21008A23-,4.306436037819586,50.87305702468979
338,21008A240,4.311192678125111,50.87498254058966
339,21008A27-,4.296858832148413,50.87474609535003
340,21008A29-,4.30149509137723,50.8790759286203
341,21008A30-,4.316741734702184,50.87658078291858
342,21008A31-,4.319904053973498,50.87686681765037
343,21008A32-,4.320450350926917,50.87397967758979
344,21008A33-,4.317732196770875,50.87268181369286
345,21008A34-,4.312760096486127,50.87854049607842
346,21008A35-,4.318122364520177,50.87920383779905
347,21008A38-,4.310598972190474,50.87652790291946
348,21009A00-,4.366419933761663,50.83352049696787
349,21009A01-,4.372770706196636,50.83412356946106
350,21009A02-,4.370810944089187,50.83148149492638
351,21009A03-,4.367129452948405,50.82976467183843
352,21009A041,4.361566803781685,50.83303257782863
353,21009A051,4.363574347994738,50.83557584505881
354,21009A101,4.372093949410909,50.82852288983924
355,21009A111,4.375926735127837,50.83057443839476
356,21009A121,4.371342340327457,50.82407354658469
357,21009A13-,4.368342033242404,50.82665786689388
358,21009A151,4.382882957041366,50.82526828689643
359,21009A192,4.373851229499422,50.82200175216607
360,21009A20-,4.383985347958989,50.81814566454585
361,21009A21-,4.38987020896368,50.81904981931227
362,21009A22-,4.386953805619632,50.814580938003
363,21009A23-,4.378477370638336,50.81728473603008
364,21009A29-,4.393042880057695,50.81539858024896
365,21009A2MJ,4.39693703100213,50.82080474752463
366,21009A301,4.389979618132201,50.80768584705166
367,21009A311,4.393747639790854,50.80910905595505
368,21009A33-,4.389277446833509,50.81059551909853
369,21009A34-,4.394439332234599,50.81355853221641
370,21009A40-,4.363839975058024,50.81981699559461
371,21009A41-,4.368349053460328,50.81769575208398
372,21009A42-,4.360848858295148,50.81770707815808
373,21009A43-,4.355943039774879,50.82003701582943
374,21009A44-,4.35846193834672,50.82214397773257
375,21009A451,4.363265834582979,50.82366710580742
376,21009A501,4.370955567438021,50.83915024414224
377,21009A512,4.375025274392103,50.83687874254506
378,21009A52-,4.378369952848535,50.83350596473601
379,21009A53-,4.369105104436052,50.83691045505728
380,21009A542,4.358029309485191,50.8352936271616
381,21009A552,4.362503295201149,50.83731293319747
382,21009A593,4.374131268643178,50.83855300220343
383,21009A602,4.373907560095161,50.82661167198107
384,21009A612,4.378257498979275,50.82789837399746
385,21009A623,4.375402506912345,50.82115688013958
386,21009A63-,4.376536900152193,50.8233738328769
387,21009A652,4.379846377195233,50.82550958020231
388,21009A712,4.359177229901995,50.82423393353253
389,21009A72-,4.359426062628567,50.82765660249443
390,21009A73-,4.353123545604791,50.81633066856436
391,21009A802,4.390260446684175,50.80586709813423
392,21009A812,4.395042371657455,50.80730361489694
393,21009A82-,4.392192856251736,50.80380608775232
394,21009A83-,4.395646650771025,50.80347888308663
395,21009A90-,4.380706177235356,50.82072683870732
396,21009A911,4.384063844508493,50.82281801758922
397,21009A922,4.386733950780042,50.82301661408364
398,21010A00-,4.325915270796025,50.87845275101242
399,21010A01-,4.336288790072373,50.87838814597536
400,21010A02-,4.330458166911352,50.87359238984535
401,21010A03-,4.325847358495166,50.87448182821112
402,21010A04-,4.336949498414937,50.87231894297017
403,21010A05-,4.332263155786237,50.86895169106094
404,21010A092,4.333512878040009,50.88139068070953
405,21010A10-,4.319463160175688,50.8846374851907
406,21010A111,4.318257373484656,50.89023634288866
407,21010A121,4.323630436514204,50.88428455781143
408,21010A13-,4.323960120156314,50.89170302056296
409,21010A141,4.33498535390021,50.88422738528357
410,21010A182,4.324963597524842,50.88731875266653
411,21010A1AJ,4.313488919278337,50.88734187484129
412,21010A21-,4.324901444278098,50.86958489137672
413,21010A312,4.322495755786299,50.88123037651672
414,21010A393,4.327603314973437,50.88337270411095
415,21010A493,4.30357418536757,50.88489094796712
416,21010A4MJ,4.306211428151959,50.88761688476495
417,21011A00-,4.33019790496617,50.86086999769315
418,21011A01-,4.333667064913547,50.85957213018118
419,21011A02-,4.328660488569909,50.85777410263506
420,21011A10-,4.316091034492043,50.86358573899808
421,21011A11-,4.313963310011239,50.86525004855964
422,21011A12-,4.31042420112006,50.86581800235184
423,21011A20-,4.323197646345974,50.86290796209145
424,21011A29-,4.322739895303542,50.86517401550238
425,21011A30-,4.329734991477233,50.86518122930187
426,21012A00-,4.337682247157765,50.85462319959661
427,21012A011,4.340875330148347,50.85457251043591
428,21012A02-,4.338505484115239,50.85176663263466
429,21012A03-,4.335564234589096,50.85189739480931
430,21012A041,4.332887878664264,50.85347878612726
431,21012A05-,4.337390808955544,50.85612338614417
432,21012A10-,4.330529669559319,50.85062363358544
433,21012A11-,4.331795619823116,50.84716113251453
434,21012A12-,4.328729646305127,50.84783061270216
435,21012A13-,4.323993370918811,50.84794988088871
436,21012A141,4.327849484532776,50.85248582258464
437,21012A152,4.330376673025797,50.85545156887684
438,21012A172,4.324627260532734,50.85113963077935
439,21012A20-,4.316943694909823,50.84910525266326
440,21012A21-,4.321539526425343,50.85250900625281
441,21012A22-,4.315424865673988,50.85121739189086
442,21012A23-,4.306182229794858,50.85008412095075
443,21012A24-,4.314762333850616,50.8531304640216
444,21012A25-,4.319824738246037,50.85382443581702
445,21012A26-,4.306507731742313,50.85191174095143
446,21012A29-,4.318995434765649,50.85119116298502
447,21012A2MJ,4.323525100386115,50.85324722926649
448,21012A30-,4.297805190276947,50.84984176467704
449,21012A39-,4.291333297534072,50.852464044325
450,21012A41-,4.287931043387761,50.84767124695933
451,21012A50-,4.308971521172982,50.86232873638223
452,21012A511,4.313971418438779,50.85681517662364
453,21012A52-,4.320779225986706,50.86013524869501
454,21012A53-,4.325724979599586,50.86049941270744
455,21012A54-,4.321043770528306,50.85662673121097
456,21012A552,4.315323285626897,50.85869112253488
457,21012A59-,4.312410660040914,50.86098278968836
458,21012A60-,4.340511567939235,50.86502097902002
459,21012A611,4.341967972332407,50.86072102734109
460,21012A62-,4.335887055671658,50.86433440807499
461,21012A63-,4.339519795307504,50.86856346029383
462,21012A672,4.344619310099088,50.86215238988561
463,21012A71-,4.336660104592331,50.85883332138724
464,21012A72-,4.341106402416507,50.85856499373175
465,21012A732,4.343199876355054,50.85716065253799
466,21012A811,4.305332686518089,50.85970753982291
467,21012A822,4.304865199530842,50.85711717993902
468,21012A833,4.297027770184135,50.85472906746848
469,21012A84-,4.303164402701721,50.85458814318184
470,21012A851,4.306226070926636,50.85419871023976
471,21012A882,4.310068278994692,50.85494131681026
472,21013A00-,4.346597425527579,50.82379541652976
473,21013A01-,4.351456096501703,50.82557145078667
474,21013A02-,4.354367431899316,50.82994173542757
475,21013A031,4.35620110495828,50.8250679622458
476,21013A04-,4.349841642209881,50.821912977421
477,21013A052,4.356712214346141,50.82909261553433
478,21013A101,4.344697248243844,50.82952852947804
479,21013A102,4.34584299795557,50.83141536565602
480,21013A11-,4.347832135298613,50.82828286438082
481,21013A121,4.340466055146173,50.82812029266948
482,21013A13-,4.341483947708503,50.82975054563474
483,21013A151,4.350109693550196,50.8302855992151
484,21013A201,4.339369166511386,50.83500146153387
485,21013A211,4.341638313127248,50.83269664039346
486,21013A22-,4.336580222156105,50.82841486258857
487,21013A23-,4.333011384978948,50.8302041699063
488,21013A242,4.339081980645375,50.83115056688823
489,21013A252,4.335714969553191,50.83239464362718
490,21013A2MJ,4.334235459307566,50.83431083992404
491,21013A40-,4.343883708071647,50.82611900690559
492,21013A41-,4.341747742808492,50.82476811632133
493,21013A422,4.339494237024307,50.82709734310954
494,21013A51-,4.356117128002082,50.83529610240532
495,21013A522,4.352280351317363,50.83217290261632
496,21013A612,4.338782593266289,50.83930587434392
497,21013A623,4.335254108212506,50.83706937759897
498,21014A00-,4.375176382697414,50.84991499449313
499,21014A01-,4.378787699956844,50.85270419619997
500,21014A02-,4.372258909698693,50.84829989623573
501,21014A03-,4.36958790883392,50.85074752225523
502,21014A04-,4.369223725629662,50.85525766074331
503,21014A05-,4.375700318504361,50.85166414474023
504,21014A10-,4.365480413272448,50.85665776228731
505,21014A12-,4.361428612975333,50.85773646339909
506,21014A13-,4.360109963831344,50.85598134127467
507,21014A14-,4.363078242458418,50.85776621018648
508,21014A18-,4.36356248874607,50.85468010192543
509,21014A2MJ,4.359907554821854,50.85733751112046
510,21014A3MJ,4.357807332691934,50.85791858242146
511,21014A41-,4.374137958531567,50.8544411052145
512,21015A00-,4.374713254521525,50.86828031785405
513,21015A01-,4.379788224549136,50.86822322428328
514,21015A021,4.376238145269352,50.86498764320631
515,21015A03-,4.375742605032639,50.86192538789778
516,21015A04-,4.373415405823395,50.85844556503314
517,21015A05-,4.370662794034653,50.86181619476833
518,21015A101,4.381866971678027,50.87728564787751
519,21015A111,4.386915595820692,50.87771094135655
520,21015A12-,4.382690766674883,50.87467558738683
521,21015A13-,4.375177969061453,50.87250916783859
522,21015A142,4.387467123057431,50.87951140966714
523,21015A152,4.377868546564589,50.87552686926828
524,21015A20-,4.389160883519207,50.87276879311256
525,21015A21-,4.3914474173876,50.8751975803377
526,21015A22-,4.391171867675365,50.86953006852485
527,21015A231,4.382986535230991,50.87201663949214
528,21015A24-,4.38075451184206,50.87026683425317
529,21015A272,4.386363120653066,50.87027563846285
530,21015A30-,4.386083998415939,50.85539404686252
531,21015A31-,4.392211752359048,50.8548656936301
532,21015A32-,4.381151301138042,50.85434945950986
533,21015A33-,4.382239974563665,50.85773969095948
534,21015A34-,4.383174007702227,50.86045313569836
535,21015A35-,4.387871200195367,50.85845888390642
536,21015A36-,4.394511927973042,50.857156780511
537,21015A39-,4.386477365934119,50.86291789326852
538,21015A40-,4.364064310255998,50.86195151431567
539,21015A41-,4.367298129689602,50.86751998222947
540,21015A421,4.366670649006013,50.86032630190417
541,21015A43-,4.360604537805632,50.86276693272413
542,21015A44-,4.362844569374113,50.8680052111799
543,21015A45-,4.37005120790635,50.87052094566639
544,21015A50-,4.396531757287575,50.84930442849112
545,21015A51-,4.406499650802947,50.84848647637902
546,21015A52-,4.399202978111939,50.84620853649008
547,21015A53-,4.388511518247238,50.8518183492804
548,21015A54-,4.395555450072403,50.85250315880733
549,21015A612,4.368955343232773,50.86453534915526
550,21015A622,4.379521373196857,50.86509278799119
551,21015A63-,4.379962762295815,50.86089041170635
552,21015A64-,4.377456866729103,50.85697164751524
553,21015A70-,4.399888375686897,50.85702823194637
554,21015A71-,4.398354873333301,50.86016357351712
555,21015A721,4.402958483287305,50.85945541680898
556,21015A73-,4.403562105101845,50.85556429820151
557,21015A77-,4.406455016572343,50.85287448216451
558,21015A782,4.404234816763113,50.85747536171311
559,21015A7MJ,4.397109385839594,50.86252073302018
560,21015A811,4.394996479606296,50.86693787475344
561,21015A822,4.395140821822394,50.86429228462944
562,21015A831,4.389336955624469,50.86478802515472
563,21015A883,4.3918661861679,50.86711144684404
564,21016A00-,4.339947574859469,50.79989065593562
565,21016A01-,4.341210848940094,50.79196265698916
566,21016A02-,4.336282137536805,50.80275608815433
567,21016A03-,4.34068957947157,50.80798353160641
568,21016A042,4.343607982612864,50.80458194900988
569,21016A05-,4.343315847400448,50.81252062220062
570,21016A102,4.351807097719663,50.80094292795363
571,21016A111,4.363779392960317,50.80156244995687
572,21016A12-,4.36477577917165,50.7975254517068
573,21016A13-,4.358750386602985,50.79782439691602
574,21016A193,4.344596565997817,50.79944077598087
575,21016A214,4.371835725437289,50.80308888399515
576,21016A225,4.36869619140045,50.80382650969683
577,21016A232,4.368595660834584,50.80831493939669
578,21016A311,4.380600070396921,50.78924861173333
579,21016A322,4.375624521319568,50.80076340855003
580,21016A331,4.377942245370615,50.7842279182185
581,21016A342,4.3709844560827,50.77853817873094
582,21016A383,4.381707832676603,50.79482298357993
583,21016A39-,4.393713061857738,50.78038385255718
584,21016A400,4.365207906390834,50.79237903905566
585,21016A410,4.371174035556104,50.79253237792484
586,21016A429,4.365601924161587,50.78837174244345
587,21016A44-,4.353512258324258,50.79350049026415
588,21016A490,4.352810810911888,50.785400462467
