Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Distance en km;Sum of Compte;Bxl / hors bxl logement;Lieu logement;Code postal logement;Code INS logement;Code INS Arrondissement logement;Commune_from;Commune_to
1190;FOREST;Homme;21;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Forest
1190;FOREST;Homme;21;1030;SCHAERBEEK;21015;21000;7;6;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Forest
1190;FOREST;Homme;21;1040;ETTERBEEK;21005;21000;5;1;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Forest
1190;FOREST;Homme;21;1070;ANDERLECHT;21001;21000;3;5;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Forest
1190;FOREST;Homme;21;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;3;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Forest
1190;FOREST;Homme;21;1081;KOEKELBERG;21011;21000;5;1;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Forest
1190;FOREST;Homme;21;1082;BERCHEM SAINTE-AGATHE;21003;21000;6;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Forest
1190;FOREST;Homme;21;1170;WATERMAEL-BOITSFORT;21017;21000;7;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000;Watermael-Boitsfort;Forest
1190;FOREST;Homme;21;1180;UCCLE;21016;21000;4;1;Brussels;UCCLE;1180;21016;21000;Uccle;Forest
1190;FOREST;Homme;21;1190;FOREST;21007;21000;0;5;Brussels;FOREST;1190;21007;21000;Forest;Forest
1190;FOREST;Homme;21;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;5;2;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Forest
1190;FOREST;Homme;22;1000;BRUXELLES;21004;21000;9;3;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Forest
1190;FOREST;Homme;22;1050;IXELLES;21009;21000;4;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Forest
1190;FOREST;Homme;22;1060;SAINT-GILLES;21013;21000;2;1;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Forest
1190;FOREST;Homme;22;1070;ANDERLECHT;21001;21000;3;3;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Forest
1190;FOREST;Homme;22;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Forest
1190;FOREST;Homme;22;1083;GANSHOREN;21008;21000;7;1;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Forest
1190;FOREST;Homme;22;1180;UCCLE;21016;21000;4;2;Brussels;UCCLE;1180;21016;21000;Uccle;Forest
1190;FOREST;Homme;22;1190;FOREST;21007;21000;0;2;Brussels;FOREST;1190;21007;21000;Forest;Forest
1190;FOREST;Homme;23;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Forest
1190;FOREST;Homme;23;1030;SCHAERBEEK;21015;21000;7;1;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Forest
1190;FOREST;Homme;23;1050;IXELLES;21009;21000;4;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Forest
1190;FOREST;Homme;23;1060;SAINT-GILLES;21013;21000;2;1;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Forest
1190;FOREST;Homme;23;1070;ANDERLECHT;21001;21000;3;1;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Forest
1190;FOREST;Homme;23;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Forest
1190;FOREST;Homme;23;1081;KOEKELBERG;21011;21000;5;2;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Forest
1190;FOREST;Homme;23;1083;GANSHOREN;21008;21000;7;1;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Forest
1190;FOREST;Homme;23;1140;EVERE;21006;21000;9;1;Brussels;EVERE;1140;21006;21000;Evere;Forest
1190;FOREST;Homme;23;1180;UCCLE;21016;21000;4;1;Brussels;UCCLE;1180;21016;21000;Uccle;Forest
1190;FOREST;Homme;24;1050;IXELLES;21009;21000;4;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Forest
1190;FOREST;Homme;24;1070;ANDERLECHT;21001;21000;3;1;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Forest
1190;FOREST;Homme;24;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Forest
1190;FOREST;Homme;24;1090;JETTE;21010;21000;8;1;Brussels;JETTE;1090;21010;21000;Jette;Forest
1190;FOREST;Homme;24;1160;AUDERGHEM;21002;21000;8;1;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Forest
1190;FOREST;Homme;24;1180;UCCLE;21016;21000;4;2;Brussels;UCCLE;1180;21016;21000;Uccle;Forest
1190;FOREST;Homme;25;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Forest
1190;FOREST;Homme;25;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Forest
1190;FOREST;Homme;26;1190;FOREST;21007;21000;0;1;Brussels;FOREST;1190;21007;21000;Forest;Forest
1190;FOREST;Homme;27;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Forest
1190;FOREST;Homme;27;1050;IXELLES;21009;21000;4;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Forest
1190;FOREST;Homme;27;1070;ANDERLECHT;21001;21000;3;1;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Forest
1190;FOREST;Homme;27;1090;JETTE;21010;21000;8;1;Brussels;JETTE;1090;21010;21000;Jette;Forest
1190;FOREST;Homme;29;1040;ETTERBEEK;21005;21000;5;1;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Forest
1190;FOREST;Homme;31;1190;FOREST;21007;21000;0;1;Brussels;FOREST;1190;21007;21000;Forest;Forest
1190;FOREST;Homme;33;1090;JETTE;21010;21000;8;1;Brussels;JETTE;1090;21010;21000;Jette;Forest
1190;FOREST;Homme;39;1090;JETTE;21010;21000;8;1;Brussels;JETTE;1090;21010;21000;Jette;Forest
1200;WOLUWE SAINT-LAMBERT;Femme;17;1000;BRUXELLES;21004;21000;6;2;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;17;1030;SCHAERBEEK;21015;21000;4;1;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;17;1170;WATERMAEL-BOITSFORT;21017;21000;6;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000;Watermael-Boitsfort;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1000;BRUXELLES;21004;21000;6;12;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1030;SCHAERBEEK;21015;21000;4;14;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1040;ETTERBEEK;21005;21000;3;6;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1050;IXELLES;21009;21000;5;7;Brussels;IXELLES;1050;21009;21000;Ixelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1060;SAINT-GILLES;21013;21000;6;2;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1070;ANDERLECHT;21001;21000;10;19;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1080;MOLENBEEK SAINT-JEAN;21012;21000;8;9;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1081;KOEKELBERG;21011;21000;8;3;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1083;GANSHOREN;21008;21000;9;4;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1090;JETTE;21010;21000;9;6;Brussels;JETTE;1090;21010;21000;Jette;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1140;EVERE;21006;21000;3;4;Brussels;EVERE;1140;21006;21000;Evere;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1150;WOLUWE SAINT-PIERRE;21019;21000;2;10;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1160;AUDERGHEM;21002;21000;4;2;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1170;WATERMAEL-BOITSFORT;21017;21000;6;5;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000;Watermael-Boitsfort;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1180;UCCLE;21016;21000;8;4;Brussels;UCCLE;1180;21016;21000;Uccle;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1190;FOREST;21007;21000;8;7;Brussels;FOREST;1190;21007;21000;Forest;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1200;WOLUWE SAINT-LAMBERT;21018;21000;0;5;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;18;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;4;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1000;BRUXELLES;21004;21000;6;34;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1030;SCHAERBEEK;21015;21000;4;30;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1040;ETTERBEEK;21005;21000;3;7;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1050;IXELLES;21009;21000;5;10;Brussels;IXELLES;1050;21009;21000;Ixelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1060;SAINT-GILLES;21013;21000;6;4;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1070;ANDERLECHT;21001;21000;10;33;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1080;MOLENBEEK SAINT-JEAN;21012;21000;8;26;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1081;KOEKELBERG;21011;21000;8;4;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1082;BERCHEM SAINTE-AGATHE;21003;21000;10;7;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1083;GANSHOREN;21008;21000;9;4;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1090;JETTE;21010;21000;9;9;Brussels;JETTE;1090;21010;21000;Jette;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1140;EVERE;21006;21000;3;17;Brussels;EVERE;1140;21006;21000;Evere;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1150;WOLUWE SAINT-PIERRE;21019;21000;2;12;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1160;AUDERGHEM;21002;21000;4;6;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1170;WATERMAEL-BOITSFORT;21017;21000;6;5;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000;Watermael-Boitsfort;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1180;UCCLE;21016;21000;8;16;Brussels;UCCLE;1180;21016;21000;Uccle;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1190;FOREST;21007;21000;8;12;Brussels;FOREST;1190;21007;21000;Forest;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1200;WOLUWE SAINT-LAMBERT;21018;21000;0;19;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;19;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;10;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1000;BRUXELLES;21004;21000;6;49;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1030;SCHAERBEEK;21015;21000;4;44;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1040;ETTERBEEK;21005;21000;3;13;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1050;IXELLES;21009;21000;5;27;Brussels;IXELLES;1050;21009;21000;Ixelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1060;SAINT-GILLES;21013;21000;6;16;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1070;ANDERLECHT;21001;21000;10;30;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1080;MOLENBEEK SAINT-JEAN;21012;21000;8;34;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1081;KOEKELBERG;21011;21000;8;9;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1082;BERCHEM SAINTE-AGATHE;21003;21000;10;8;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1083;GANSHOREN;21008;21000;9;6;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1090;JETTE;21010;21000;9;9;Brussels;JETTE;1090;21010;21000;Jette;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1140;EVERE;21006;21000;3;15;Brussels;EVERE;1140;21006;21000;Evere;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1150;WOLUWE SAINT-PIERRE;21019;21000;2;21;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1160;AUDERGHEM;21002;21000;4;13;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1170;WATERMAEL-BOITSFORT;21017;21000;6;15;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000;Watermael-Boitsfort;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1180;UCCLE;21016;21000;8;27;Brussels;UCCLE;1180;21016;21000;Uccle;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1190;FOREST;21007;21000;8;13;Brussels;FOREST;1190;21007;21000;Forest;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1200;WOLUWE SAINT-LAMBERT;21018;21000;0;21;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;20;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;11;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1000;BRUXELLES;21004;21000;6;57;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1030;SCHAERBEEK;21015;21000;4;38;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1040;ETTERBEEK;21005;21000;3;13;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1050;IXELLES;21009;21000;5;15;Brussels;IXELLES;1050;21009;21000;Ixelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1060;SAINT-GILLES;21013;21000;6;11;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1070;ANDERLECHT;21001;21000;10;28;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1080;MOLENBEEK SAINT-JEAN;21012;21000;8;43;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1081;KOEKELBERG;21011;21000;8;3;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1082;BERCHEM SAINTE-AGATHE;21003;21000;10;12;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1083;GANSHOREN;21008;21000;9;4;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1090;JETTE;21010;21000;9;10;Brussels;JETTE;1090;21010;21000;Jette;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1140;EVERE;21006;21000;3;27;Brussels;EVERE;1140;21006;21000;Evere;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1150;WOLUWE SAINT-PIERRE;21019;21000;2;19;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1160;AUDERGHEM;21002;21000;4;9;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1170;WATERMAEL-BOITSFORT;21017;21000;6;7;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000;Watermael-Boitsfort;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1180;UCCLE;21016;21000;8;23;Brussels;UCCLE;1180;21016;21000;Uccle;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1190;FOREST;21007;21000;8;17;Brussels;FOREST;1190;21007;21000;Forest;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1200;WOLUWE SAINT-LAMBERT;21018;21000;0;35;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;21;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;4;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1000;BRUXELLES;21004;21000;6;40;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1030;SCHAERBEEK;21015;21000;4;28;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1040;ETTERBEEK;21005;21000;3;15;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1050;IXELLES;21009;21000;5;23;Brussels;IXELLES;1050;21009;21000;Ixelles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1060;SAINT-GILLES;21013;21000;6;9;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1070;ANDERLECHT;21001;21000;10;16;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1080;MOLENBEEK SAINT-JEAN;21012;21000;8;30;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1081;KOEKELBERG;21011;21000;8;9;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1082;BERCHEM SAINTE-AGATHE;21003;21000;10;5;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1083;GANSHOREN;21008;21000;9;3;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1090;JETTE;21010;21000;9;6;Brussels;JETTE;1090;21010;21000;Jette;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1140;EVERE;21006;21000;3;12;Brussels;EVERE;1140;21006;21000;Evere;Woluwe Saint-Lambert
1200;WOLUWE SAINT-LAMBERT;Femme;22;1150;WOLUWE SAINT-PIERRE;21019;21000;2;8;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert
