SectorStatID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
21004E70-,60,60,60,60,60,54,54,54,54,54,49,49,49,49,49,40,40,40,40,47,47,49,49,49,44,46,46,46,46,46,45,45,45,45,45,43,43,43,43,43,54,54,54,54,54,45,45,45,45,45,37,37,37,37,37,30,30,30,30,30,30,30,30,18,18,12,12,12,12,12,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1
21004E74-,79,79,79,79,79,83,83,83,83,83,64,64,64,64,64,58,58,58,66,68,68,67,67,67,67,65,62,62,62,62,62,64,62,62,62,79,79,79,79,79,68,68,68,68,68,65,65,65,65,65,56,56,56,56,56,44,44,44,44,44,44,44,44,33,33,19,19,19,19,19,13,13,13,13,13,9,9,9,9,9,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2
21004E201,45,45,45,45,45,37,37,37,37,37,35,35,35,35,35,32,32,32,36,36,36,33,33,33,33,42,42,42,42,42,46,46,46,46,46,48,48,48,44,38,41,41,41,41,41,37,37,37,37,37,35,35,35,35,35,32,32,32,32,32,26,26,26,24,24,18,18,18,18,18,17,17,17,17,17,13,13,13,13,13,8,8,8,8,8,4,4,4,4,4,2,2,2,2,2
21004E83-,34,34,34,34,34,37,37,37,37,37,24,24,24,24,24,21,21,21,25,25,25,28,28,28,28,32,32,32,32,32,47,39,37,37,37,32,30,29,29,29,30,30,30,30,30,29,29,29,29,29,26,26,26,26,26,27,27,27,27,27,22,22,22,21,21,19,19,19,19,19,18,18,18,18,18,9,9,9,9,9,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3
21004E8MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004E130,44,44,44,44,44,40,40,40,40,40,31,31,31,31,31,33,33,33,39,39,39,45,45,39,39,43,39,43,40,39,46,46,46,46,46,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,36,36,36,36,36,33,33,33,33,33,29,29,29,24,24,16,16,16,16,16,14,14,14,14,14,5,5,5,5,5,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2
21004E73-,44,44,44,44,44,35,35,35,35,35,29,29,29,29,29,27,27,27,27,33,33,35,36,30,30,33,28,31,29,28,36,36,36,36,36,35,35,35,35,35,34,34,34,34,34,32,32,32,32,32,25,25,25,25,25,21,21,21,21,21,21,21,21,16,16,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004E72-,60,60,60,60,60,57,57,57,57,57,50,50,50,50,50,45,45,45,54,54,54,50,50,49,50,49,48,48,48,48,51,51,51,51,51,49,49,49,49,49,54,54,54,54,54,44,44,44,44,44,37,37,37,37,37,33,33,33,33,33,32,32,32,25,25,14,14,14,14,14,10,10,10,10,10,10,10,10,10,10,6,6,6,6,6,2,2,2,2,2,1,1,1,1,1
21004E193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004D64-,11,11,11,11,11,7,7,7,7,7,6,6,6,6,6,8,8,8,9,9,9,8,8,7,7,9,9,9,9,9,7,9,9,7,7,8,8,8,8,8,11,11,11,11,11,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
21004E112,5,5,5,5,5,4,4,4,4,4,6,6,6,6,6,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21004D62-,28,28,28,28,28,25,25,25,25,25,25,25,25,25,25,27,27,27,27,35,35,39,39,31,31,33,33,33,33,33,32,32,32,32,32,33,33,33,33,33,31,31,31,31,31,31,31,31,31,31,25,25,25,25,25,20,20,20,20,20,20,20,20,13,13,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1
21004E211,9,9,9,9,9,8,8,8,8,8,6,6,6,6,6,7,7,7,8,8,8,7,7,6,6,5,5,5,5,5,7,7,8,7,7,10,10,10,10,10,6,6,6,6,6,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1
21004D631,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,11,11,11,11,9,12,12,12,12,12,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004E12-,51,51,51,51,51,55,55,55,55,55,49,49,49,49,49,39,39,39,45,45,45,39,39,38,37,41,36,42,36,36,39,39,38,45,35,40,40,40,40,40,43,43,43,43,43,38,38,38,38,38,33,33,33,33,33,27,27,27,27,27,27,27,27,25,25,15,15,15,15,15,11,11,11,11,11,9,9,9,9,9,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2
21004D6NJ,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,4,3,3,3,7,7,7,7,7,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A822,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,3,3,3,7,9,9,11,10,9,9,15,15,15,15,15,16,16,16,16,16,12,12,12,12,12,8,8,8,8,8,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004E800,9,9,9,9,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,7,7,7,7,5,5,5,5,5,9,9,9,8,9,7,8,8,6,7,8,8,8,6,8,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004E233,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004E101,20,20,20,20,20,20,20,20,20,20,17,17,17,17,17,13,13,13,17,17,17,17,17,17,17,14,18,18,14,14,19,17,20,16,16,18,19,18,18,18,16,16,16,16,16,16,16,16,16,16,14,14,14,13,13,13,13,13,13,13,13,13,13,8,8,9,9,9,9,9,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21004A811,19,19,19,19,19,13,13,13,13,13,12,12,12,12,12,15,15,15,22,22,22,23,23,23,22,31,31,31,31,31,27,27,27,27,27,27,27,27,27,27,24,24,24,24,24,24,24,24,24,24,20,20,20,20,20,16,16,16,16,16,16,16,16,12,12,11,11,11,11,11,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21004D672,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,5,5,5,9,9,9,12,12,12,10,13,13,13,13,13,12,12,12,12,12,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,7,7,7,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004E14-,26,26,26,26,26,24,24,24,24,24,19,19,19,19,19,15,15,15,18,18,18,23,23,23,23,23,25,24,23,23,24,24,24,24,24,22,22,22,22,22,24,24,24,24,24,22,22,22,22,22,21,21,21,21,21,20,20,20,20,20,16,16,16,13,13,8,8,8,8,8,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1
21004F522,14,14,14,14,14,16,16,16,16,16,12,12,12,12,12,15,15,15,16,16,16,14,14,14,14,16,16,16,16,16,15,15,15,15,15,17,17,17,17,17,20,20,20,20,20,17,17,17,17,17,20,20,20,20,20,19,19,18,15,15,14,14,14,14,14,12,12,12,12,12,8,8,8,8,8,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3
21004E82-,30,30,30,30,30,40,40,40,40,40,38,38,38,38,38,23,23,23,25,25,25,23,23,23,23,15,15,15,15,15,16,16,16,16,16,21,21,17,20,20,23,23,23,23,23,27,27,27,27,27,20,20,20,20,20,20,20,20,20,20,16,16,16,13,13,12,12,12,12,12,11,11,11,11,11,9,9,9,9,9,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2
21004E222,17,17,17,17,17,17,17,17,17,17,13,13,13,13,13,9,9,9,11,11,11,12,12,12,12,15,15,15,15,15,27,27,27,27,27,25,25,25,25,25,24,24,22,17,17,17,15,15,15,15,15,15,15,13,13,14,14,14,14,14,12,12,12,11,11,11,11,11,11,11,14,14,14,14,14,9,9,9,9,9,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3
21004E81-,8,8,8,8,8,10,10,10,10,10,7,7,7,7,7,7,7,7,8,8,8,6,6,6,6,9,9,9,9,9,12,12,12,12,12,12,12,12,11,11,9,9,9,9,9,8,8,8,8,8,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1
21004D600,8,8,8,8,8,11,11,11,11,11,9,9,9,9,9,12,12,12,13,13,13,8,8,7,8,6,5,6,6,5,8,9,8,8,9,9,10,9,7,8,8,8,8,7,7,7,7,7,8,7,12,12,12,12,12,10,10,10,10,10,7,7,7,6,6,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004D610,25,25,25,25,25,31,31,31,31,31,26,26,26,26,26,18,18,18,21,21,21,20,20,19,19,21,21,21,21,20,24,21,23,19,20,23,23,23,23,23,21,22,21,21,21,19,19,19,19,19,20,20,20,20,20,15,15,15,15,15,15,15,15,14,14,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
21004E8NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005A10-,26,26,26,26,26,19,19,19,19,19,19,19,19,19,19,17,17,17,24,24,24,30,30,30,26,39,39,39,39,39,38,38,38,38,38,28,28,28,28,28,26,26,26,26,26,22,23,22,22,22,22,22,22,20,20,18,18,18,18,18,17,17,17,13,13,12,12,12,12,12,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21005A042,28,28,28,28,28,27,27,27,27,27,21,21,21,21,21,20,20,20,33,33,33,42,42,39,35,55,55,55,55,55,52,52,52,52,52,47,47,47,47,47,35,35,35,35,35,31,31,31,31,31,31,31,31,27,27,24,24,24,24,24,24,24,24,16,16,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2
21005A02-,19,19,19,19,19,16,16,16,16,16,13,13,13,13,13,13,13,13,17,22,22,26,26,26,24,43,43,43,43,43,37,37,37,37,37,31,31,31,31,31,22,22,22,22,22,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,15,15,15,11,11,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21005A33-,12,12,12,12,12,7,7,7,7,7,6,6,6,6,6,5,5,5,9,9,9,12,12,12,12,24,21,20,20,20,19,19,19,19,19,14,14,14,14,14,13,10,12,12,10,10,10,11,10,10,10,10,10,8,8,7,7,7,7,7,7,7,7,6,6,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21005A14-,16,16,16,16,16,17,17,17,17,17,14,14,14,14,14,14,14,14,21,21,21,26,26,26,26,43,43,36,36,36,33,33,33,33,33,27,27,27,27,27,23,23,23,23,23,21,20,20,20,20,20,20,20,19,19,20,20,20,20,20,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1
21005A13-,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,8,8,8,13,13,13,14,14,14,12,17,17,17,17,17,21,21,21,21,21,13,13,13,13,13,14,14,14,14,14,11,11,10,11,10,10,10,10,10,10,8,8,8,8,8,8,8,8,7,7,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21005A082,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4,4,4,4,4,4,4,6,4,4,4,4,4,3,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005A01-,22,22,22,22,22,16,16,16,16,16,11,11,11,11,11,13,13,13,23,23,23,28,28,28,28,56,56,46,46,46,41,41,41,41,41,36,36,36,36,36,28,27,29,29,27,30,30,30,30,30,27,27,27,22,22,20,20,20,20,20,20,20,20,15,15,12,12,12,12,12,10,10,10,10,10,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21005A322,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,3,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005A311,14,14,14,14,14,9,9,9,9,9,8,8,8,8,8,11,11,11,12,12,12,11,11,11,11,15,15,15,15,15,18,18,18,14,14,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,11,11,11,11,11,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21005A20-,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,7,7,7,12,12,12,14,14,14,14,26,26,25,21,21,23,23,23,23,23,15,14,14,14,14,15,15,15,15,15,14,14,14,14,14,12,12,12,12,12,9,9,9,9,9,9,9,9,8,8,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21005A15-,11,11,11,11,11,12,12,12,12,12,11,11,11,11,11,11,11,11,14,14,14,15,15,15,15,17,17,17,17,17,17,16,19,16,16,16,13,15,14,13,16,16,16,16,16,13,13,13,13,13,14,14,14,14,14,13,13,13,13,13,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1
21005A031,9,9,9,9,9,9,9,9,9,9,11,11,11,11,11,6,6,6,8,8,8,9,9,9,9,18,18,18,16,16,17,17,17,17,17,13,13,13,13,16,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,10,10,10,10,10,8,8,8,7,7,8,8,8,8,8,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21005A051,32,32,32,32,32,18,18,18,18,18,17,17,17,17,17,13,13,13,21,21,21,28,28,28,28,51,51,51,51,51,54,54,54,54,54,36,36,36,36,36,32,32,32,32,32,29,29,28,29,28,28,29,28,24,24,21,21,21,21,21,21,21,21,18,18,13,13,13,13,13,11,11,11,11,11,9,9,9,9,9,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3
21005A11-,23,23,23,23,23,13,13,13,13,13,12,12,12,12,12,11,11,11,17,17,17,24,24,24,24,42,42,42,42,42,41,41,41,41,41,31,31,31,31,31,24,24,24,24,24,23,23,23,23,23,23,23,24,17,17,15,15,15,15,15,15,15,15,11,11,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2
21005A00-,24,24,24,24,24,21,21,21,21,21,18,18,18,18,18,20,20,20,32,32,32,36,36,36,31,44,44,44,44,44,46,46,46,46,46,39,39,39,39,39,30,30,30,30,30,27,26,27,26,26,26,26,26,22,22,20,20,20,20,20,20,20,20,16,16,10,10,10,10,10,9,9,9,9,9,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21005A29-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005A12-,43,43,43,43,43,38,38,38,38,38,32,32,32,32,32,28,28,28,55,55,55,74,74,60,58,97,97,97,97,97,88,88,88,88,88,62,62,62,62,62,48,49,48,49,50,49,49,49,48,48,48,48,48,40,40,38,38,38,38,38,38,38,38,28,28,19,19,19,19,19,10,10,10,10,10,9,9,9,9,9,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21005A22-,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,7,7,7,10,10,10,10,20,20,17,17,17,13,13,13,13,13,9,9,9,9,9,7,6,8,8,6,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21005A21-,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,5,5,5,5,10,10,10,8,8,10,10,10,10,10,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21006A12-,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,7,5,5,5,5,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21006A11-,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,5,6,6,6,6,6,6,4,4,5,4,4,6,6,6,6,6,7,7,7,7,7,5,5,5,5,5,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1
21006A153,9,9,9,9,9,10,10,10,10,10,8,8,8,8,8,6,6,6,7,7,7,10,10,10,10,9,9,9,10,9,10,10,12,12,10,8,10,8,8,8,10,8,8,8,8,8,8,8,8,8,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21006A13-,12,12,12,12,12,13,13,13,13,13,8,8,8,8,8,7,7,7,9,9,9,9,9,9,9,12,12,12,11,10,11,11,13,11,11,15,15,15,15,15,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,5,5,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1
21006A02-,4,4,4,4,4,6,6,6,6,6,4,4,4,4,4,5,5,5,5,5,5,3,3,3,3,1,1,1,1,1,3,3,3,3,3,4,3,5,3,3,4,4,4,10,4,3,3,3,3,3,3,3,11,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
21006A073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A03-,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,3,3,3,4,4,4,5,5,5,5,4,4,4,4,4,7,7,7,7,7,8,8,8,8,8,6,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0
21006A094,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,2,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
21006A515,8,8,8,8,8,10,10,10,10,10,9,9,9,9,9,8,8,8,9,9,9,8,8,7,8,8,8,9,8,8,7,7,9,8,7,7,6,7,7,6,7,7,7,7,7,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21006A24-,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,3,2,3,2,2,3,3,3,3,2,2,2,3,3,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21006A403,16,16,16,16,16,16,16,16,16,16,10,10,10,10,10,9,9,9,11,11,11,10,10,10,10,18,18,18,18,18,21,21,21,21,21,23,22,19,19,19,16,14,15,14,14,12,12,12,12,12,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
21006A474,11,11,11,11,11,7,7,7,7,7,6,6,6,6,6,3,3,3,5,5,5,7,7,7,7,15,15,15,15,13,15,15,15,15,15,15,15,15,15,15,10,10,10,10,10,8,8,9,9,8,8,8,8,6,6,6,6,6,6,6,6,6,6,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1
21006A201,19,19,19,19,19,17,17,17,17,17,17,17,17,17,17,16,16,16,18,18,18,17,17,17,17,18,18,18,18,18,21,21,21,21,21,23,23,23,23,20,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,14,14,14,14,14,13,13,13,13,13,11,11,11,11,11,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1
21006A272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A21-,4,4,4,4,4,6,6,6,6,6,9,9,9,9,9,10,10,10,10,10,10,13,13,13,13,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,6,6,6,6,6,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21006A23-,26,26,26,26,26,17,17,17,17,17,13,13,13,13,13,8,8,8,12,12,12,16,16,16,16,29,29,29,29,29,39,39,39,39,33,33,33,33,33,33,19,19,19,19,19,17,17,18,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14,13,13,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,3,3,3,3,3,6,6,6,6,6,3,3,3,3,3
21006A37-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A312,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
21006A101,42,42,42,42,42,32,32,32,32,32,25,25,25,25,25,19,19,19,24,24,24,29,29,29,29,41,41,41,41,41,45,45,45,38,36,37,37,37,37,37,32,32,32,32,32,29,29,29,29,29,28,28,28,28,28,23,23,23,23,23,22,22,22,19,19,14,14,14,14,14,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3
21006A001,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,19,19,19,23,23,23,22,22,22,22,23,25,23,23,23,26,26,24,24,24,22,22,22,22,22,20,20,20,20,20,25,25,25,25,25,19,19,19,19,19,16,16,16,16,16,16,16,16,15,15,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
