SectorStatID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
21005A22-,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,3,17,17,18,19,10,9,9,9,11,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,8,8,8,8,8,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21005A21-,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,3,10,12,11,12,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,5,5,5,5,5,6,5,5,5,5,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21006A12-,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,8,10,12,12,15,5,5,5,7,6,6,4,4,6,3,9,5,8,6,7,5,6,7,5,5,5,5,5,5,5,6,6,6,6,6,4,4,4,4,4,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21006A11-,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,20,17,20,19,7,7,7,7,7,6,6,6,6,6,6,6,8,6,6,8,6,7,6,6,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,9,9,9,9,9,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
21006A153,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,7,18,15,21,16,9,10,9,8,8,13,13,13,13,13,11,9,10,9,9,9,10,9,11,10,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3
21006A13-,11,11,11,11,11,10,10,10,10,10,9,9,9,9,9,7,30,28,28,29,8,9,7,10,10,11,11,11,11,11,13,13,13,13,13,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21006A02-,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,12,10,10,9,3,4,3,3,4,3,5,3,3,3,8,5,6,5,7,6,5,8,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21006A073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A03-,7,7,7,7,7,8,8,8,8,8,4,4,4,4,4,4,17,17,19,17,6,5,7,4,7,6,5,7,5,8,8,7,7,7,7,7,7,7,7,8,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21006A094,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,6,7,7,7,1,2,1,2,1,2,2,3,2,2,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21006A515,7,7,7,7,7,9,9,9,9,9,8,8,8,8,8,7,14,16,16,17,11,10,9,11,9,7,7,8,6,10,9,9,9,10,9,7,7,7,7,7,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21006A24-,3,3,3,3,3,5,5,5,5,5,4,4,4,4,4,7,7,7,7,7,3,4,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21006A403,14,14,14,14,14,13,13,13,13,13,11,11,11,11,11,7,38,39,41,41,17,17,16,14,14,19,18,16,16,16,20,20,20,23,20,20,20,20,20,20,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21006A474,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,3,14,12,15,15,10,9,11,8,12,12,12,11,11,14,18,18,18,18,18,10,10,12,10,10,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1
21006A201,16,16,16,16,16,18,18,18,18,18,17,17,17,17,17,15,43,41,51,50,23,26,24,19,20,18,21,18,18,18,22,20,20,20,20,22,19,19,19,19,21,21,21,21,21,21,21,21,21,21,16,16,16,16,16,15,15,15,15,15,12,12,12,12,12,11,11,11,11,11,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
21006A272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A21-,4,4,4,4,4,5,5,5,5,5,8,8,8,8,8,9,18,22,21,25,12,12,13,12,12,9,6,6,7,8,10,10,8,10,10,9,10,9,9,7,6,6,6,6,6,9,9,9,9,9,11,11,11,11,11,12,12,12,12,12,8,8,8,8,8,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21006A23-,22,22,22,22,22,19,19,19,19,19,10,10,10,10,10,10,51,51,51,48,22,23,23,25,21,30,30,30,30,30,30,30,30,30,30,25,25,25,25,25,22,23,21,23,21,21,21,21,21,22,18,18,18,18,18,19,19,19,19,19,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,13,13,13,13,13,10,10,10,10,10,8,8,8,8,8,4,4,4,4,4
21006A37-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A312,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,6,6,9,7,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21006A101,37,37,37,37,37,37,37,37,37,37,27,27,27,27,27,25,77,65,72,66,40,37,41,34,32,41,38,38,40,38,42,42,42,42,42,38,37,37,35,35,33,34,35,33,36,32,32,32,32,32,28,28,28,28,28,26,26,26,26,26,21,21,21,21,21,17,17,17,17,17,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,6,6,6,6,6,5,5,5,5,5
21006A001,26,26,26,26,26,21,21,21,21,21,22,22,22,22,22,16,48,44,45,47,26,20,23,26,25,19,22,19,23,19,30,27,27,30,26,24,23,23,25,23,22,22,22,23,23,21,21,21,21,21,18,18,18,18,18,19,19,19,19,19,15,15,15,15,15,11,11,11,11,11,12,12,12,12,12,11,11,11,11,11,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3
21006A414,21,21,21,21,21,23,23,23,23,23,15,15,15,15,15,10,62,62,65,63,28,31,26,24,28,29,24,26,27,20,30,27,29,32,27,28,26,25,26,27,25,25,25,25,25,24,24,25,24,24,21,21,21,21,21,22,22,22,22,22,17,17,17,17,17,19,19,19,19,19,16,16,16,16,16,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5
21006A171,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,8,9,7,7,5,4,4,4,4,5,5,5,5,5,9,9,9,9,9,5,6,5,5,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A25-,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,7,18,15,19,21,8,6,8,5,8,5,4,5,5,5,12,11,12,9,7,7,7,10,8,10,7,7,7,7,7,8,9,7,7,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,9,9,9,9,9,8,8,8,8,8,6,6,6,6,6,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3
21006A48-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006A22-,16,16,16,16,16,13,13,13,13,13,7,7,7,7,7,6,38,40,42,42,21,17,18,14,19,19,21,18,17,16,25,25,25,25,25,21,20,20,20,24,21,18,18,19,19,18,19,18,18,18,16,16,16,16,16,16,16,16,16,16,11,11,11,11,11,14,14,14,14,14,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5
21006A011,24,24,24,24,24,16,16,16,16,16,19,19,19,19,19,15,45,47,45,47,24,29,20,22,32,25,25,25,25,25,23,23,25,25,23,22,22,21,21,21,20,20,20,20,20,20,20,20,20,20,17,17,17,17,17,16,16,16,16,16,13,13,13,13,13,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21006A142,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,6,23,22,25,22,12,11,8,11,12,9,9,10,9,9,13,11,11,11,11,10,11,10,9,10,8,8,8,8,8,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21006A042,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,8,17,18,21,18,12,9,11,12,10,12,11,9,13,11,12,10,10,11,10,12,12,12,12,12,8,8,8,8,8,9,9,8,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21006A052,17,17,17,17,17,18,18,18,18,18,13,13,13,13,13,12,42,39,38,45,22,22,21,22,23,24,22,22,22,24,22,24,24,22,22,20,20,20,20,20,18,18,17,19,17,17,18,17,17,17,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,8,8,8,8,8,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3
21006A323,5,5,5,5,5,6,6,6,6,6,9,9,9,9,9,11,11,11,11,11,7,10,7,7,7,5,5,5,6,4,9,8,9,7,9,8,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21007A03-,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,12,19,17,21,15,11,11,11,11,11,10,10,7,8,10,9,10,10,9,9,11,12,12,9,12,7,7,7,7,7,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21007A252,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,1,4,4,4,4,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,3,4,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A201,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,50,50,51,55,18,15,17,17,19,17,23,19,19,18,27,22,23,24,22,20,26,22,23,22,19,22,22,20,19,21,20,19,20,20,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,19,19,19,19,19,14,14,14,14,14,12,12,12,12,12,15,15,15,15,15,10,10,10,10,10,5,5,5,5,5
21007A21-,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,14,14,15,14,3,3,3,3,3,2,2,3,4,2,5,7,6,7,6,6,5,7,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21007A291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A242,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,11,12,11,11,3,3,4,3,3,2,2,2,2,2,4,4,4,6,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21007A75-,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,19,21,23,20,7,9,7,6,7,6,7,8,8,11,13,9,8,9,8,9,9,9,9,11,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21007A814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A111,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,12,9,9,11,7,4,5,7,4,5,4,5,4,4,6,4,4,4,5,6,6,6,6,6,4,4,4,4,4,6,6,6,6,6,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21007A41-,3,3,3,3,3,5,5,5,5,5,4,4,4,4,4,3,7,6,6,7,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A142,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,8,27,27,31,34,10,10,10,11,10,12,13,12,12,12,11,16,12,10,11,12,12,12,12,15,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,8,8,8,8,8,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21007A53-,20,20,20,20,20,21,21,21,21,21,15,15,15,15,15,15,37,37,36,33,24,22,24,22,22,24,24,26,24,24,28,29,28,28,28,23,23,23,23,23,23,23,23,23,23,20,20,20,20,20,17,17,17,17,17,15,15,15,15,15,10,10,10,10,10,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21007A50-,24,24,24,24,24,16,16,16,16,16,18,18,18,18,18,15,49,39,44,43,25,26,26,29,23,27,27,24,28,27,27,27,27,27,27,27,27,27,27,27,29,29,29,29,29,22,22,22,22,22,19,19,19,19,19,18,18,18,18,18,14,14,14,14,14,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21007A51-,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,5,15,15,17,19,10,6,6,6,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A552,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,3,2,1,2,1,1,1,2,2,1,1,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A541,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,3,9,10,12,10,5,7,4,4,6,6,6,9,6,6,6,6,6,6,6,7,5,6,5,5,5,5,5,5,5,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1
21007A61-,51,51,51,51,51,38,38,38,38,38,31,31,31,31,31,27,59,61,63,67,55,54,49,42,44,47,47,47,47,47,58,58,58,58,58,54,54,54,54,54,42,42,42,42,42,38,37,38,37,37,28,28,28,28,28,28,28,28,28,28,21,21,21,21,21,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3
21007A06-,7,7,7,7,7,3,3,3,3,3,5,5,5,5,5,3,10,10,12,11,7,7,8,7,8,8,8,8,8,9,7,5,5,5,5,8,8,8,8,8,5,5,5,5,5,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A04-,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,6,5,6,5,2,1,1,2,2,3,3,3,3,3,3,3,5,4,3,4,5,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A00-,27,27,27,27,27,25,25,25,25,25,17,17,17,17,17,18,33,34,39,35,28,33,27,29,27,26,26,26,26,26,32,32,32,32,32,24,24,28,24,28,25,25,25,25,25,23,23,23,23,24,19,19,19,19,19,18,18,18,18,18,10,10,10,10,10,12,12,12,12,12,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21007A101,21,21,21,21,21,15,15,15,15,15,14,14,14,14,14,15,37,48,39,47,26,23,23,21,26,23,23,23,24,24,28,27,24,24,24,22,24,22,22,22,22,21,20,19,19,19,20,20,19,19,20,20,20,20,20,18,18,18,18,18,14,14,14,14,14,17,17,17,17,17,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3
21007A783,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,7,11,9,4,3,5,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A071,10,10,10,10,10,11,11,11,11,11,9,9,9,9,9,5,12,14,14,15,10,11,10,9,10,13,9,10,13,11,11,14,12,11,11,16,16,16,16,16,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21007A70-,22,22,22,22,22,18,18,18,18,18,15,15,15,15,15,12,55,50,55,60,35,38,29,29,33,34,31,37,32,31,32,32,35,33,34,35,35,35,35,35,30,32,30,31,31,29,29,29,29,29,23,23,23,23,23,23,23,23,23,23,16,16,16,16,16,15,15,15,15,15,16,16,16,16,16,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5
21007A239,20,20,20,20,20,20,20,20,20,20,17,17,17,17,17,12,69,70,72,67,19,25,19,24,24,20,20,23,19,23,31,31,27,30,29,30,27,27,26,29,27,30,27,27,27,26,27,26,27,27,23,23,23,23,23,23,23,23,23,23,18,18,18,18,18,23,23,23,23,23,24,24,24,24,24,17,17,17,17,17,12,12,12,12,12,14,14,14,14,14,8,8,8,8,8,8,8,8,8,8
21007A05-,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,13,11,15,11,7,7,9,7,7,6,7,8,7,6,8,6,6,6,7,8,8,8,8,8,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21007A082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A01-,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,9,21,17,18,20,10,11,9,10,9,11,11,11,11,11,15,10,9,12,11,11,11,11,11,11,8,8,8,8,8,8,8,9,8,8,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,4,4,4,4,4,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007A52-,11,11,11,11,11,10,10,10,10,10,8,8,8,8,8,6,15,15,16,16,8,10,7,10,9,9,10,10,8,8,15,15,15,15,15,13,13,13,13,13,5,5,5,5,5,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A40-,17,17,17,17,17,14,14,14,14,14,9,9,9,9,9,12,27,28,34,30,15,15,19,16,15,18,16,16,16,16,18,18,18,18,18,15,13,13,13,13,8,8,8,8,8,12,12,12,12,12,14,14,14,14,14,8,8,8,8,8,10,10,10,10,10,7,7,7,7,7,7,5,5,5,5,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21007A02-,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,12,13,13,12,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21007A12-,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21007A60-,39,39,39,39,39,38,38,38,38,38,29,29,29,29,29,27,35,43,52,46,43,40,39,40,36,39,39,39,39,39,40,40,40,40,40,42,42,42,42,42,32,32,32,32,32,29,29,29,29,29,22,22,22,22,22,22,22,22,22,22,17,17,17,17,17,13,13,13,13,13,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
