Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Commune_from;Commune_to;Sum of Compte
1000;BRUXELLES;Femme;20;6240;FARCIENNES;52018;52000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;6530;THUIN;56078;56000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;6600;BASTOGNE;82003;82000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;6637;FAUVILLERS;82009;82000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;6700;ARLON;81001;81000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;20;6720;HABAY;85046;85000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;20;6760;VIRTON;85045;85000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;20;6850;PALISEUL;84050;84000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;6890;LIBIN;84035;84000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;6950;NASSOGNE;83040;83000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7000;MONS;53053;53000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;20;7050;JURBISE;53044;53000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7090;BRAINE-LE-COMTE;55004;55000;(blank);Bruxelles;6
1000;BRUXELLES;Femme;20;7100;LA LOUVIERE;58001;58000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7170;MANAGE;55086;55000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7180;SENEFFE;55085;55000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7190;ECAUSSINNES;55050;55000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;20;7330;SAINT-GHISLAIN;53070;53000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7500;TOURNAI;57081;57000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;20;7600;PERUWELZ;57064;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7610;RUMES;57072;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7730;ESTAIMPUIS;57027;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7780;COMINES-WARNETON;57097;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7800;ATH;51004;51000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7830;SILLY;51068;51000;(blank);Bruxelles;4
1000;BRUXELLES;Femme;20;7850;ENGHIEN;51067;51000;(blank);Bruxelles;6
1000;BRUXELLES;Femme;20;7870;LENS;53046;53000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7900;LEUZE-EN-HAINAUT;57094;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;7910;FRASNES-LEZ-ANVAING;51065;51000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;9000;GAND;44021;44000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;9300;ALOST;41002;41000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;20;9450;HAALTERT;41024;41000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;9470;DENDERLEEUW;41011;41000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;20;(blank);(blank);(blank);(blank);(blank);Bruxelles;54
1000;BRUXELLES;Femme;21;0;INCONNU;(blank);(blank);(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;0002;REGION FLAMANDE;(blank);(blank);(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;1300;WAVRE;25112;25000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;21;1310;LA HULPE;25050;25000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;1315;INCOURT;25043;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1325;CHAUMONT-GISTOUX;25018;25000;(blank);Bruxelles;4
1000;BRUXELLES;Femme;21;1330;RIXENSART;25091;25000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;21;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Bruxelles;8
1000;BRUXELLES;Femme;21;1357;HELECINE;25118;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;1367;RAMILLIES;25122;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;1370;JODOIGNE;25048;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1380;LASNE;25119;25000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;21;1390;GREZ-DOICEAU;25037;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;1402;NIVELLES;(blank);(blank);(blank);Bruxelles;6
1000;BRUXELLES;Femme;21;1410;WATERLOO;25110;25000;(blank);Bruxelles;9
1000;BRUXELLES;Femme;21;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Bruxelles;6
1000;BRUXELLES;Femme;21;1430;REBECQ;25123;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1440;BRAINE-LE-CHATEAU;25015;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1460;ITTRE;25044;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1470;GENAPPE;25031;25000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;1480;TUBIZE;25105;25000;(blank);Bruxelles;7
1000;BRUXELLES;Femme;21;1490;COURT-SAINT-ETIENNE;25023;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1500;HAL;23027;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1540;HERNE;23032;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1560;HOEILAART;23033;23000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;1600;SINT-PIETERS-LEEUW;23077;23000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;21;1620;DROGENBOS;23098;23000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;1630;LINKEBEEK;23100;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1640;RHODE-SAINT-GENESE;23101;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1650;BEERSEL;23003;23000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;1700;DILBEEK;23016;23000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;21;1730;ASSE;23002;23000;(blank);Bruxelles;6
1000;BRUXELLES;Femme;21;1740;TERNAT;23086;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1770;LIEDEKERKE;23044;23000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;1780;WEMMEL;23102;23000;(blank);Bruxelles;4
1000;BRUXELLES;Femme;21;1790;AFFLIGEM;23105;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1800;VILVORDE;23088;23000;(blank);Bruxelles;7
1000;BRUXELLES;Femme;21;1820;STEENOKKERZEEL;23081;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1830;MACHELEN;23047;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1850;GRIMBERGEN;23025;23000;(blank);Bruxelles;4
1000;BRUXELLES;Femme;21;1930;ZAVENTEM;23094;23000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;1950;KRAAINEM;23099;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;1970;WEZEMBEEK-OPPEM;23103;23000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;2000;ANVERS;11002;11000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;3070;KORTENBERG;24055;24000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;3080;TERVUREN;24104;24000;(blank);Bruxelles;8
1000;BRUXELLES;Femme;21;3090;OVERIJSE;23062;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;4000;LIEGE;62063;62000;(blank);Bruxelles;12
1000;BRUXELLES;Femme;21;4040;HERSTAL;62051;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4100;SERAING;62096;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4280;HANNUT;64034;64000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;4300;WAREMME;64074;64000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4340;AWANS;62006;62000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;4420;SAINT-NICOLAS;62093;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4520;WANZE;61072;61000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4550;NANDRIN;61043;61000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4600;VISE;62108;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4650;HERVE;63035;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4800;VERVIERS;63079;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4845;JALHAY;63038;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4910;THEUX;63076;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;4970;STAVELOT;63073;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;5000;NAMUR;92094;92000;(blank);Bruxelles;8
1000;BRUXELLES;Femme;21;5030;GEMBLOUX;92142;92000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;5070;FOSSES-LA-VILLE;92048;92000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;5140;SOMBREFFE;92114;92000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;5150;FLOREFFE;92045;92000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;5310;EGHEZEE;92035;92000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;5340;GESVES;92054;92000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;5590;CINEY;91030;91000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;5600;PHILIPPEVILLE;93056;93000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;5640;METTET;92087;92000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;5650;WALCOURT;93088;93000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6000;CHARLEROI;52011;52000;(blank);Bruxelles;9
1000;BRUXELLES;Femme;21;6120;HAM-SUR-HEURE-NALINNES;56086;56000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6220;FLEURUS;52021;52000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6240;FARCIENNES;52018;52000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6280;GERPINNES;52025;52000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6530;THUIN;56078;56000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6700;ARLON;81001;81000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;6720;HABAY;85046;85000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6760;VIRTON;85045;85000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6767;ROUVROY;85047;85000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6800;LIBRAMONT-CHEVIGNY;84077;84000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;6810;CHINY;85007;85000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6920;WELLIN;84075;84000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;6940;DURBUY;83012;83000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7000;MONS;53053;53000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;7060;SOIGNIES;55040;55000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7070;LE ROEULX;55035;55000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7080;FRAMERIES;53028;53000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;7090;BRAINE-LE-COMTE;55004;55000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;7100;LA LOUVIERE;58001;58000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7120;ESTINNES;58003;58000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7130;BINCHE;58002;58000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;7330;SAINT-GHISLAIN;53070;53000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7380;QUIEVRAIN;53068;53000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7500;TOURNAI;57081;57000;(blank);Bruxelles;4
1000;BRUXELLES;Femme;21;7700;MOUSCRON;57096;57000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;21;7780;COMINES-WARNETON;57097;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7800;ATH;51004;51000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;7830;SILLY;51068;51000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;7850;ENGHIEN;51067;51000;(blank);Bruxelles;4
1000;BRUXELLES;Femme;21;7860;LESSINES;51069;51000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;7890;ELLEZELLES;51017;51000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7900;LEUZE-EN-HAINAUT;57094;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7910;FRASNES-LEZ-ANVAING;51065;51000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;7970;BELOEIL;51008;51000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;8000;BRUGES;31005;31000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;8930;MENIN;34027;34000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;21;9300;ALOST;41002;41000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;9470;DENDERLEEUW;41011;41000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;21;9600;RENAIX;45041;45000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;21;(blank);(blank);(blank);(blank);(blank);Bruxelles;73
1000;BRUXELLES;Femme;22;0002;REGION FLAMANDE;(blank);(blank);(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;1300;WAVRE;25112;25000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;22;1310;LA HULPE;25050;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1325;CHAUMONT-GISTOUX;25018;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1330;RIXENSART;25091;25000;(blank);Bruxelles;6
1000;BRUXELLES;Femme;22;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;22;1357;HELECINE;25118;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1360;PERWEZ;25084;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1367;RAMILLIES;25122;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1370;JODOIGNE;25048;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1380;LASNE;25119;25000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;1390;GREZ-DOICEAU;25037;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1402;NIVELLES;(blank);(blank);(blank);Bruxelles;5
1000;BRUXELLES;Femme;22;1410;WATERLOO;25110;25000;(blank);Bruxelles;6
1000;BRUXELLES;Femme;22;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Bruxelles;9
1000;BRUXELLES;Femme;22;1430;REBECQ;25123;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1435;MONT-SAINT-GUIBERT;25068;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1440;BRAINE-LE-CHATEAU;25015;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1457;WALHAIN;25124;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1460;ITTRE;25044;25000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;1470;GENAPPE;25031;25000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;22;1480;TUBIZE;25105;25000;(blank);Bruxelles;7
1000;BRUXELLES;Femme;22;1490;COURT-SAINT-ETIENNE;25023;25000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;1500;HAL;23027;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1600;SINT-PIETERS-LEEUW;23077;23000;(blank);Bruxelles;10
1000;BRUXELLES;Femme;22;1630;LINKEBEEK;23100;23000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1640;RHODE-SAINT-GENESE;23101;23000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;1650;BEERSEL;23003;23000;(blank);Bruxelles;4
1000;BRUXELLES;Femme;22;1700;DILBEEK;23016;23000;(blank);Bruxelles;8
1000;BRUXELLES;Femme;22;1730;ASSE;23002;23000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1740;TERNAT;23086;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1750;LENNIK;23104;23000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1770;LIEDEKERKE;23044;23000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1780;WEMMEL;23102;23000;(blank);Bruxelles;6
1000;BRUXELLES;Femme;22;1785;MERCHTEM;23052;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1790;AFFLIGEM;23105;23000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;1800;VILVORDE;23088;23000;(blank);Bruxelles;7
1000;BRUXELLES;Femme;22;1830;MACHELEN;23047;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1850;GRIMBERGEN;23025;23000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;22;1860;MEISE;23050;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1930;ZAVENTEM;23094;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1950;KRAAINEM;23099;23000;(blank);Bruxelles;4
1000;BRUXELLES;Femme;22;1970;WEZEMBEEK-OPPEM;23103;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;1980;ZEMST;23096;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;2000;ANVERS;11002;11000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;22;2830;WILLEBROEK;12040;12000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;3070;KORTENBERG;24055;24000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;3080;TERVUREN;24104;24000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;3090;OVERIJSE;23062;23000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;4000;LIEGE;62063;62000;(blank);Bruxelles;13
1000;BRUXELLES;Femme;22;4040;HERSTAL;62051;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4050;CHAUDFONTAINE;62022;62000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;4100;SERAING;62096;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4120;NEUPRE;62121;62000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;4140;SPRIMONT;62100;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4300;WAREMME;64074;64000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4350;REMICOURT;64063;64000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4450;JUPRELLE;62060;62000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;4460;GRACE-HOLLOGNE;62118;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4470;SAINT-GEORGES-SUR-MEUSE;64065;64000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4500;HUY;61031;61000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4520;WANZE;61072;61000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4606;DALHEM;62027;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4620;FLERON;62038;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4650;HERVE;63035;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4670;BLEGNY;62119;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4680;OUPEYE;62079;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4700;EUPEN;63023;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4790;BURG-REULAND;63087;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4820;DISON;63020;63000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;4840;WELKENRAEDT;63084;63000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;4845;JALHAY;63038;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4870;TROOZ;62122;62000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4877;OLNE;63057;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4890;THIMISTER-CLERMONT;63089;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;4910;THEUX;63076;63000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;4950;WAIMES;63080;63000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5000;NAMUR;92094;92000;(blank);Bruxelles;14
1000;BRUXELLES;Femme;22;5030;GEMBLOUX;92142;92000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;5060;SAMBREVILLE;92137;92000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;5300;ANDENNE;92003;92000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;5340;GESVES;92054;92000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5370;HAVELANGE;91064;91000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5380;FERNELMONT;92138;92000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5530;YVOIR;91141;91000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5537;ANHEE;91005;91000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5560;HOUYET;91072;91000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;5570;BEAURAING;91013;91000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5590;CINEY;91030;91000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5620;FLORENNES;93022;93000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5630;CERFONTAINE;93010;93000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;5640;METTET;92087;92000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6000;CHARLEROI;52011;52000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6110;MONTIGNY-LE-TILLEUL;52048;52000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6120;HAM-SUR-HEURE-NALINNES;56086;56000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6180;COURCELLES;52015;52000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;6230;PONT-A-CELLES;52055;52000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6250;AISEAU-PRESLES;52074;52000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6440;FROIDCHAPELLE;56029;56000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6500;BEAUMONT;56005;56000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6530;THUIN;56078;56000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;6560;ERQUELINNES;56022;56000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6690;VIELSALM;82032;82000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6700;ARLON;81001;81000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;6740;ETALLE;85009;85000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6790;AUBANGE;81004;81000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;6870;SAINT-HUBERT;84059;84000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;6997;EREZEE;83013;83000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7000;MONS;53053;53000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7060;SOIGNIES;55040;55000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;7070;LE ROEULX;55035;55000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7090;BRAINE-LE-COMTE;55004;55000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;22;7100;LA LOUVIERE;58001;58000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;7120;ESTINNES;58003;58000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7180;SENEFFE;55085;55000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7330;SAINT-GHISLAIN;53070;53000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7350;HENSIES;53039;53000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7500;TOURNAI;57081;57000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;7600;PERUWELZ;57064;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7700;MOUSCRON;57096;57000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;7730;ESTAIMPUIS;57027;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7740;PECQ;57062;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7750;MONT-DE-L'ENCLUS;57095;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7760;CELLES;57018;57000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7800;ATH;51004;51000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;7830;SILLY;51068;51000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;22;7850;ENGHIEN;51067;51000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;22;7860;LESSINES;51069;51000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;7910;FRASNES-LEZ-ANVAING;51065;51000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;8300;KNOKKE-HEIST;31043;31000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;9300;ALOST;41002;41000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;9550;HERZELE;41027;41000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;22;(blank);(blank);(blank);(blank);(blank);Bruxelles;80
1000;BRUXELLES;Femme;23;0002;REGION FLAMANDE;(blank);(blank);(blank);Bruxelles;2
1000;BRUXELLES;Femme;23;1300;WAVRE;25112;25000;(blank);Bruxelles;2
1000;BRUXELLES;Femme;23;1320;BEAUVECHAIN;25005;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;23;1325;CHAUMONT-GISTOUX;25018;25000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;23;1330;RIXENSART;25091;25000;(blank);Bruxelles;5
1000;BRUXELLES;Femme;23;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Bruxelles;7
1000;BRUXELLES;Femme;23;1357;HELECINE;25118;25000;(blank);Bruxelles;1
1000;BRUXELLES;Femme;23;1370;JODOIGNE;25048;25000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;23;1380;LASNE;25119;25000;(blank);Bruxelles;3
1000;BRUXELLES;Femme;23;1390;GREZ-DOICEAU;25037;25000;(blank);Bruxelles;4
1000;BRUXELLES;Femme;23;1402;NIVELLES;(blank);(blank);(blank);Bruxelles;2
1000;BRUXELLES;Femme;23;1410;WATERLOO;25110;25000;(blank);Bruxelles;6
